alpha,beta,example
0.25529584,0.9790484,0
0.25520575,0.9790477,0
0.25517422,0.9790495,0
0.25514892,0.97904795,0
0.25543353,0.979046,0
0.25521886,0.9790333,0
0.25761876,0.9699148,0
0.25924298,0.9644811,0
0.25756735,0.9701633,0
0.25736326,0.9701568,0
0.2575116,0.9701357,0
0.29824775,0.8374527,0
0.29845485,0.83746266,0
0.33715144,0.74120224,0
0.33719856,0.7414445,0
0.30948886,0.807947,0
0.3110351,0.8037467,0
0.3100128,0.8068616,0
0.36538243,0.68466073,0
0.3653575,0.6845135,0
0.36537102,0.68456095,0
0.36536857,0.68445635,0
0.36541885,0.68444866,0
0.36500108,0.6843523,0
0.3083275,0.81006765,0
0.3086602,0.81043345,0
0.30868715,0.8104926,0
0.30833197,0.81025,0
0.30855486,0.81045675,0
0.30839914,0.81016725,0
0.30831912,0.81016713,0
0.308676,0.8102532,0
0.3085112,0.810343,0
0.31825018,0.78560555,0
0.31821463,0.7855984,0
0.37985858,0.6579509,0
0.39675063,0.6299244,0
0.41819698,0.59766895,0
0.47308165,0.528353,0
0.45753092,0.5463528,0
0.5635751,0.44332603,0
0.65354335,0.38262647,0
0.69805175,0.3580592,0
0.6139229,0.40699998,0
0.5317431,0.47001263,0
0.4564977,0.5474446,0
0.45666474,0.54767,0
0.456217,0.5474434,0
0.45631447,0.5475486,0
0.3556184,0.70316565,0
0.3553229,0.7030063,0
0.35545886,0.7031418,0
0.37363982,0.6689829,0
0.37346712,0.6688663,0
0.37364286,0.668948,0
0.37670058,0.6635864,0
0.4088556,0.6113897,0
0.40895957,0.61153334,0
0.4089488,0.6113041,0
0.40881944,0.6111235,0
0.4089584,0.61149657,0
0.40893507,0.6114967,0
0.40896404,0.6112653,0
0.4088918,0.61112416,0
0.3852818,0.6489505,0
0.3852818,0.6489505,0
0.3853461,0.6488094,0
0.35882568,0.69647396,0
0.30874237,0.8094187,0
0.30871236,0.80939853,0
0.30887473,0.8095122,0
0.30871615,0.80950624,0
0.30700397,0.8141066,0
0.3678697,0.67928517,0
0.39057696,0.6397988,0
0.37430006,0.6677954,0
0.3804372,0.6568831,0
0.398499,0.62713325,0
0.39857534,0.6272056,0
0.45153168,0.55357265,0
0.4822315,0.51818115,0
0.48225403,0.5183989,0
0.46839345,0.53351504,0
0.5106513,0.4894882,0
0.45904416,0.5444217,0
0.55687857,0.44892436,0
0.58276534,0.42903736,0
0.5827379,0.42905396,0
0.61203176,0.40845293,0
0.63045007,0.39650568,0
0.63215214,0.3956658,0
0.63211507,0.39557612,0
0.72598106,0.34415922,0
0.726172,0.3442496,0
0.66406137,0.3763506,0
0.66408175,0.3763111,0
0.6640796,0.37631717,0
0.6426517,0.3890331,0
0.6328002,0.3949076,0
0.6328002,0.3949076,0
0.6327633,0.39472497,0
0.6330483,0.39526635,0
0.7087393,0.3529167,0
0.7087606,0.35294098,0
0.7084188,0.35251352,0
0.7085272,0.35269877,0
0.697761,0.35829988,0
0.8077546,0.30952805,0
0.8594659,0.2910053,0
0.8594726,0.29098862,0
0.8593698,0.29089785,0
0.83571935,0.29909286,0
0.7909623,0.3160192,0
0.7908696,0.316156,0
0.7908663,0.31589928,0
0.73006564,0.342229,0
0.7931005,0.3150837,0
0.8086828,0.3091564,0
0.7165942,0.34886897,0
0.71649384,0.34858838,0
0.82420844,0.30351496,0
0.7197556,0.34732455,0
0.7028969,0.35565993,0
0.6443454,0.38796017,0
0.6394407,0.39065447,0
0.7113365,0.3514076,0
0.6246063,0.40014356,0
0.7757699,0.32220504,0
0.760796,0.32860214,0
0.726788,0.34404352,0
0.72677076,0.34400493,0
0.7268062,0.34379688,0
0.73584163,0.33966294,0
0.7936198,0.31493312,0
0.82345253,0.30355954,0
0.8236034,0.30362272,0
0.77101296,0.32433403,0
0.7709352,0.3241459,0
0.814825,0.30662462,0
0.8458463,0.29563436,0
0.85613734,0.29194257,0
0.87333393,0.2862824,0
0.8733032,0.28615895,0
0.792097,0.31534323,0
0.7000026,0.35697868,0
0.6744686,0.37086707,0
0.6745972,0.37029612,0
0.6746982,0.3705315,0
0.6216936,0.40200764,0
0.71304524,0.35056406,0
0.6217223,0.4020649,0
0.6668865,0.37485188,0
0.8164258,0.30608267,0
0.8164902,0.30623248,0
0.82874465,0.30137315,0
0.8289048,0.3017477,0
0.8290356,0.30137342,0
0.829167,0.3014283,0
0.829167,0.3014283,0
0.8655861,0.2887701,0
0.9092274,0.27495626,0
0.8669893,0.2881817,0
0.86696666,0.28859842,0
0.93090093,0.26822662,0
0.9309153,0.26839814,0
0.9309022,0.2683192,0
0.9042931,0.27623367,0
0.90426844,0.27662474,0
0.9042626,0.27652854,0
0.9351996,0.26739755,0
0.93522716,0.26720726,0
0.91279036,0.27378988,0
0.90306824,0.27675125,0
0.90300614,0.27672544,0
0.8340451,0.29981017,0
0.87550706,0.28564295,0
0.7972635,0.31361923,0
0.797226,0.31348693,0
0.7971435,0.3134889,0
0.85121846,0.29368648,0
0.8444634,0.29595664,0
0.8444634,0.29595664,0
0.8444239,0.29597902,0
0.84438026,0.29598343,0
0.8443749,0.29593498,0
0.6783397,0.36869133,0
0.73755777,0.33887306,0
0.6394451,0.39084217,0
0.7400457,0.33778068,0
0.7725532,0.32347664,0
0.7072992,0.35352454,0
0.7321349,0.3412839,0
0.73204327,0.34113267,0
0.73205477,0.34120333,0
0.79840946,0.31284434,0
0.7983652,0.31308433,0
0.7788965,0.32093206,0
0.81726426,0.30573946,0
0.8314777,0.3006324,0
0.8998718,0.27772614,0
0.8999299,0.27768487,0
0.8999472,0.2777506,0
0.8817311,0.28350323,0
0.88172674,0.2835861,0
0.8571113,0.2914911,0
0.8568218,0.29182968,0
0.8443814,0.29612717,0
0.84436053,0.2961026,0
0.78463566,0.3185037,0
0.78471005,0.31869942,0
0.82467157,0.3029151,0
0.8247191,0.3031288,0
0.80324507,0.31122455,0
0.8032098,0.3110862,0
0.7141471,0.35005635,0
0.6810666,0.3668801,0
0.68133277,0.36684975,0
0.57396543,0.43562588,0
0.5742095,0.4352849,0
0.57428914,0.4354253,0
0.57403314,0.4352014,0
0.65532184,0.38119453,0
0.63794035,0.39193556,0
0.7220944,0.34624156,0
0.63912135,0.391101,0
0.6856289,0.36453956,0
0.7998893,0.31248906,0
0.8103637,0.3083691,0
0.85396546,0.29265133,0
0.85396546,0.29265133,0
0.86347264,0.28950706,0
0.84280485,0.2965879,0
0.8427565,0.29646087,0
0.84281427,0.29667586,0
0.83044,0.3008462,0
0.83044,0.3008462,0
0.83036953,0.30105093,0
0.8753316,0.28555,0
0.8753525,0.28548676,0
0.875392,0.28549626,0
0.875392,0.28549626,0
0.8946199,0.2792261,0
0.8866486,0.28203124,0
0.8866612,0.28201005,0
0.8865613,0.28193977,0
0.8817047,0.28340283,0
0.88173765,0.28368622,0
0.8868544,0.28172025,0
0.8135539,0.30736163,0
0.8135678,0.30746222,0
0.81341547,0.30718613,0
0.8135464,0.30741662,0
0.6720491,0.37168974,0
0.672099,0.37159267,0
0.6721044,0.3716563,0
0.6720652,0.37195462,0
0.671992,0.37211296,0
0.73733336,0.33885026,0
0.73753995,0.33910906,0
0.7374302,0.3388473,0
0.7374302,0.3388473,0
0.6251498,0.39993787,0
0.5730023,0.43627158,0
0.5727861,0.43625256,0
0.5727861,0.43625256,0
0.5729852,0.43638572,0
0.6682085,0.37423843,0
0.66813004,0.3740968,0
0.5680736,0.43966106,0
0.5682623,0.43988052,0
0.58520603,0.42721215,0
0.37564647,0.66538155,0
0.49644887,0.5035618,0
0.4859128,0.51438665,0
0.48596403,0.5146435,0
0.4857098,0.51434326,0
0.45314276,0.551424,0
0.48873302,0.51126343,0
0.4887794,0.5114987,0
0.5373118,0.46526372,0
0.4915656,0.5082628,0
0.64537174,0.38705873,0
0.6454149,0.38725758,0
0.5745017,0.43499658,0
0.52868676,0.4727812,0
0.5287003,0.4727278,0
0.44789162,0.55807734,0
0.4311687,0.5796519,0
0.4312926,0.57979584,0
0.43124497,0.57970494,0
0.43103373,0.5795795,0
0.43111545,0.5793444,0
0.38460937,0.6493298,0
0.38468623,0.64935833,0
0.38472116,0.64933974,0
0.38472116,0.64933974,0
0.384635,0.6493169,0
0.43686512,0.5724654,0
0.5096085,0.49044773,0
0.509621,0.49054855,0
0.503048,0.49685654,0
0.503109,0.49691507,0
0.5355934,0.4666363,0
0.47700357,0.52392864,0
0.4376241,0.57124966,0
0.4703343,0.5312386,0
0.47025216,0.5311895,0
0.62799495,0.39800704,0
0.62801456,0.39806235,0
0.63084054,0.3962718,0
0.6308091,0.39604506,0
0.63080287,0.3960574,0
0.6955189,0.35953078,0
0.61636865,0.4056263,0
0.6164131,0.40570334,0
0.561295,0.44508037,0
0.5616196,0.44534937,0
0.6873548,0.36339548,0
0.6362608,0.39252207,0
0.6315253,0.3954239,0
0.6316039,0.39570868,0
0.67507195,0.37029722,0
0.5682237,0.43993738,0
0.45733845,0.5463822,0
0.40766755,0.6130326,0
0.37960285,0.65855515,0
0.49862337,0.5010793,0
0.49872866,0.5014068,0
0.49879164,0.5016306,0
0.42951447,0.581481,0
0.40141708,0.6229792,0
0.4014162,0.6228886,0
0.50727373,0.49287775,0
0.55915356,0.44714117,0
0.65793383,0.3800281,0
0.6578898,0.3802797,0
0.7481906,0.33411044,0
0.7768026,0.32192206,0
0.77679336,0.32182503,0
0.78633577,0.3179321,0
0.75818706,0.32961667,0
0.69413036,0.36014366,0
0.6204109,0.40281448,0
0.5319029,0.469808,0
0.63539124,0.3936691,0
0.63528776,0.3932094,0
0.75623286,0.33048666,0
0.78310996,0.3191688,0
0.78318065,0.31923664,0
0.7832725,0.31885475,0
0.7832469,0.31933492,0
0.81197846,0.3076973,0
0.8119708,0.3076209,0
0.7664749,0.3260585,0
0.7369474,0.33920684,0
0.6819176,0.36649767,0
0.6838909,0.36566335,0
0.68374294,0.36550668,0
0.68360686,0.3655237,0
0.6836353,0.36533514,0
0.7897963,0.31636345,0
0.7899608,0.31625605,0
0.79001635,0.3164091,0
0.7979467,0.31314725,0
0.79806507,0.3132297,0
0.82883716,0.30154207,0
0.8359854,0.2989648,0
0.73429227,0.34036133,0
0.73430747,0.34039024,0
0.6935237,0.36041245,0
0.68709904,0.3637735,0
0.6871665,0.3638213,0
0.69135463,0.36146763,0
0.6913611,0.3614413,0
0.7555138,0.3307091,0
0.78243303,0.3194984,0
0.84640265,0.29513225,0
0.81722677,0.3060194,0
0.8111831,0.30793118,0
0.8112245,0.30811262,0
0.8112256,0.30812505,0
0.811232,0.30812994,0
0.7661646,0.32628477,0
0.81197655,0.3077186,0
0.86061245,0.29024294,0
0.86057615,0.29059148,0
0.77420086,0.32270288,0
0.77416664,0.32292435,0
0.7006697,0.35677627,0
0.69989765,0.3571374,0
0.6626582,0.3771861,0
0.73548836,0.33987403,0
0.7355343,0.3398452,0
0.70941615,0.35214445,0
0.74117905,0.3371601,0
0.7410375,0.33725017,0
0.76505274,0.32655224,0
0.7650458,0.32656437,0
0.765041,0.32686892,0
0.7649984,0.32667655,0
0.6966355,0.35884896,0
0.69664556,0.35883403,0
0.6131,0.40766773,0
0.63335747,0.3946662,0
0.6610299,0.37814796,0
0.61552966,0.40612453,0
0.4701465,0.5313794,0
0.47019854,0.53158396,0
0.44198012,0.5655285,0
0.41148657,0.6073855,0
0.41154084,0.60740995,0
0.4492851,0.5561945,0
0.4058967,0.6157808,0
0.47035354,0.5314064,0
0.5699709,0.43860155,0
0.6299932,0.39686894,0
0.75056064,0.33324274,0
0.594303,0.4204669,0
0.52551866,0.47567815,0
0.48799825,0.5125471,0
0.48783296,0.51230705,0
0.5654181,0.44184926,0
0.4908705,0.5090499,0
0.5421135,0.46080205,0
0.54198825,0.46069485,0
0.6468646,0.3863321,0
0.6468584,0.38630664,0
0.66117734,0.37813777,0
0.6615321,0.37793604,0
0.66144866,0.37801704,0
0.6614808,0.3780396,0
0.6616615,0.3778332,0
0.61098725,0.4090486,0
0.59111875,0.4231073,0
0.67197526,0.3719262,0
0.6720429,0.37203005,0
0.672107,0.37193957,0
0.6270525,0.39863235,0
0.6269837,0.3985534,0
0.626991,0.39851594,0
0.6269685,0.39846423,0
0.6271444,0.39850742,0
0.62718815,0.3985352,0
0.62731695,0.39877993,0
0.62730104,0.39850348,0
0.70857745,0.35288772,0
0.7619079,0.32805455,0
0.77791214,0.32146817,0
0.77796996,0.32159963,0
0.7776912,0.32109663,0
0.8212522,0.3041506,0
0.8212452,0.30452076,0
0.8474309,0.29481065,0
0.8474099,0.2947857,0
0.84704745,0.29506662,0
0.8470591,0.2950619,0
0.83682597,0.29862013,0
0.83690614,0.29884347,0
0.83685476,0.29860824,0
0.8368393,0.29861578,0
0.8313073,0.30063477,0
0.7476069,0.3343292,0
0.73473984,0.34017673,0
0.73351985,0.3406635,0
0.7335177,0.34070212,0
0.7333591,0.34073746,0
0.6230724,0.4013628,0
0.6824362,0.36636493,0
0.7005564,0.35687718,0
0.74675643,0.33466065,0
0.74678105,0.33467123,0
0.7725176,0.3235603,0
0.7583216,0.32960877,0
0.7309083,0.3419448,0
0.7061914,0.35399398,0
0.7060968,0.35385746,0
0.6556457,0.38129973,0
0.68938524,0.36271015,0
0.6894363,0.3627952,0
0.7262136,0.34435207,0
0.7261428,0.3442028,0
0.74892896,0.33369565,0
0.74892956,0.3337263,0
0.76165366,0.32815593,0
0.72159415,0.34640926,0
0.83461004,0.29970294,0
0.83463144,0.29962483,0
0.7872255,0.31767172,0
0.77254754,0.32373357,0
0.6893541,0.36247247,0
0.68005365,0.36746207,0
0.5699972,0.4383899,0
0.62083066,0.40260133,0
0.6434566,0.38832697,0
0.6739175,0.37102303,0
0.71271956,0.3505766,0
0.7128436,0.35059077,0
0.6510918,0.38380408,0
0.69164604,0.36149293,0
0.69194883,0.36148912,0
0.60051453,0.416196,0
0.58404917,0.42793563,0
0.5840951,0.42807582,0
0.5842042,0.4277635,0
0.5238675,0.47754306,0
0.602775,0.41446412,0
0.55028045,0.45430705,0
0.4621022,0.5409847,0
0.39583632,0.6315071,0
0.3958338,0.63158023,0
0.33928004,0.73656774,0
0.31195322,0.8013712,0
0.33772656,0.7401929,0
0.40470317,0.6176905,0
0.40454176,0.61777925,0
0.37295085,0.6705352,0
0.37291333,0.67034066,0
0.3729366,0.6701401,0
0.3728471,0.6700931,0
0.31638566,0.790133,0
0.3162577,0.7899736,0
0.36195663,0.68992823,0
0.36195663,0.68992823,0
0.3030313,0.82448775,0
0.30304876,0.82453316,0
0.30319276,0.8246698,0
0.30307665,0.8246223,0
0.30307665,0.8246223,0
0.30147785,0.8291652,0
0.28417346,0.87925076,0
0.28433242,0.87934744,0
0.28433242,0.87934744,0
0.32917315,0.75919306,0
0.30658764,0.8154004,0
0.28898865,0.86515653,0
0.2971717,0.84085613,0
0.2973188,0.84088904,0
0.28258997,0.88435334,0
0.28598672,0.8741364,0
0.2858659,0.8742986,0
0.27917707,0.8953912,0
0.27926394,0.8954287,0
0.34211138,0.730604,0
0.34221998,0.73067206,0
0.3420414,0.7305901,0
0.3871105,0.6458832,0
0.3555288,0.70317173,0
0.30594277,0.8172573,0
0.34608468,0.7221363,0
0.35694006,0.700217,0
0.3568159,0.70051795,0
0.38141608,0.65527725,0
0.37206653,0.6719219,0
0.40093893,0.6232897,0
0.40999848,0.6096416,0
0.48423207,0.51625645,0
0.5438634,0.4595524,0
0.51931447,0.48143244,0
0.5193017,0.48140737,0
0.4310857,0.5799064,0
0.43093547,0.57996976,0
0.4308484,0.5798658,0
0.4173934,0.5988458,0
0.52436143,0.47656855,0
0.49719274,0.50285316,0
0.6533566,0.38254815,0
0.69470555,0.35979033,0
0.7302945,0.3421996,0
0.7211973,0.34648797,0
0.7946691,0.31459787,0
0.7946691,0.31459787,0
0.77004915,0.3247373,0
0.6841941,0.3650962,0
0.6843104,0.36532688,0
0.7201093,0.34712297,0
0.61367804,0.40741244,0
0.61509013,0.40634865,0
0.6276123,0.39823234,0
0.5769894,0.4332264,0
0.6171458,0.4048129,0
0.565102,0.44229528,0
0.6111079,0.40925404,0
0.55279946,0.45208204,0
0.5524119,0.45218053,0
0.5523737,0.45268646,0
0.55232286,0.45255196,0
0.5523903,0.45262307,0
0.6426766,0.38885006,0
0.61384034,0.40715256,0
0.665567,0.3754585,0
0.56313115,0.4439663,0
0.5631114,0.44383696,0
0.56315285,0.443651,0
0.56326246,0.4438192,0
0.53570133,0.4664731,0
0.53573054,0.46640274,0
0.5359459,0.4666204,0
0.46725488,0.535097,0
0.46711168,0.5346797,0
0.4671061,0.534697,0
0.46711114,0.5345864,0
0.46726394,0.5347149,0
0.48896492,0.51121765,0
0.48890007,0.5112098,0
0.5680425,0.43991324,0
0.629584,0.39714658,0
0.5934868,0.42107892,0
0.59355986,0.4213417,0
0.51100653,0.48893678,0
0.5818343,0.42954922,0
0.6585575,0.3794176,0
0.57286304,0.43606922,0
0.57338613,0.43628505,0
0.64404595,0.38842827,0
0.6437701,0.388158,0
0.6489449,0.38507882,0
0.7417136,0.33691403,0
0.70453,0.3549153,0
0.7045774,0.35480386,0
0.7047284,0.35479942,0
0.7742957,0.32286245,0
0.6924888,0.3608731,0
0.64272374,0.38881618,0
0.67638636,0.3696048,0
0.67638636,0.3696048,0
0.6763061,0.36945003,0
0.5989358,0.4169009,0
0.7277341,0.34362635,0
0.6666926,0.3747685,0
0.6087254,0.41048446,0
0.5802421,0.43097422,0
0.5804828,0.43075973,0
0.5804828,0.43075973,0
0.63430357,0.3941969,0
0.68572295,0.36431715,0
0.706683,0.35390002,0
0.70666444,0.35384077,0
0.76764125,0.32550257,0
0.7675355,0.32590812,0
0.6847379,0.36508107,0
0.6350022,0.39356604,0
0.5117233,0.48870867,0
0.5113715,0.48850068,0
0.5113707,0.4884628,0
0.5113707,0.4884628,0
0.6396898,0.39102486,0
0.63963884,0.39092422,0
0.73744667,0.33917215,0
0.59211844,0.42201933,0
0.59199333,0.42214403,0
0.5921957,0.42239612,0
0.48660347,0.51399946,0
0.48632976,0.5139806,0
0.53466994,0.46739253,0
0.5345761,0.46729434,0
0.534628,0.46733782,0
0.5826624,0.429209,0
0.6067983,0.41197923,0
0.5059492,0.4939052,0
0.5060024,0.49407738,0
0.50583816,0.4938611,0
0.5053616,0.49473593,0
0.52235264,0.47841352,0
0.7706202,0.32438853,0
0.77055126,0.32443264,0
0.7705626,0.3243096,0
0.8392601,0.29797295,0
0.8201137,0.3047879,0
0.81996846,0.30502424,0
0.81957155,0.30484837,0
0.81922394,0.30527186,0
0.8193253,0.3048287,0
0.8486699,0.2944264,0
0.8985588,0.27816823,0
0.8985093,0.278093,0
0.86458194,0.2891435,0
0.86365026,0.28944966,0
0.8422548,0.296727,0
0.8180789,0.3056373,0
0.7579046,0.3298376,0
0.7353315,0.34003833,0
0.79535383,0.31412157,0
0.7954494,0.31421834,0
0.72265923,0.34610352,0
0.7226651,0.34610602,0
0.72266173,0.34578863,0
0.7226053,0.3457314,0
0.657306,0.380202,0
0.6766647,0.36932155,0
0.6767628,0.36916652,0
0.6768493,0.3693011,0
0.5974643,0.41841316,0
0.5974643,0.41841316,0
0.5974122,0.41819677,0
0.5974448,0.41848528,0
0.63913184,0.39108932,0
0.7230847,0.34572834,0
0.6029585,0.4146181,0
0.60294724,0.41448197,0
0.5706191,0.438003,0
0.59322995,0.42133212,0
0.6365858,0.3926337,0
0.62838274,0.39775595,0
0.5967108,0.4187721,0
0.563077,0.4439109,0
0.5991096,0.417122,0
0.5463437,0.45756125,0
0.5240439,0.47688547,0
0.61311704,0.40751213,0
0.7142367,0.35010102,0
0.65647054,0.38083726,0
0.6564787,0.38077006,0
0.7259775,0.344442,0
0.823594,0.30349267,0
0.7355679,0.33985382,0
0.7355522,0.3395493,0
0.735519,0.33989668,0
0.7354619,0.33982906,0
0.7336209,0.34064373,0
0.7741245,0.32282367,0
0.7502525,0.33307788,0
0.7353354,0.3399914,0
0.73655677,0.33938822,0
0.7691879,0.32501483,0
0.7597541,0.32886323,0
0.75970495,0.3290292,0
0.75973433,0.32902122,0
0.7597189,0.32897866,0
0.75972,0.32884082,0
0.7596626,0.32912555,0
0.7596687,0.32876983,0
0.75972104,0.3289279,0
0.7604376,0.3284269,0
0.8315595,0.300476,0
0.83155066,0.30071333,0
0.7709592,0.32415962,0
0.80298805,0.31122628,0
0.8786412,0.28466684,0
0.80975074,0.30876592,0
0.81713355,0.3058965,0
0.8170419,0.30581927,0
0.70981306,0.35200635,0
0.7615888,0.32814768,0
0.7026876,0.35550812,0
0.64865375,0.38555428,0
0.72470355,0.344687,0
0.8573332,0.29159236,0
0.83452487,0.2995244,0
0.83441746,0.2994614,0
0.7907906,0.31607166,0
0.8183792,0.3054213,0
0.80969614,0.3087937,0
0.8095915,0.30850008,0
0.8096909,0.3087725,0
0.8096909,0.3087725,0
0.82948333,0.30127335,0
0.8807992,0.28385788,0
0.8439383,0.29610687,0
0.8436901,0.29627672,0
0.8436871,0.29620096,0
0.7876892,0.31741685,0
0.59191334,0.42221278,0
0.5108067,0.48946986,0
0.45651305,0.54733723,0
0.4122502,0.6064157,0
0.41220275,0.60630107,0
0.5086846,0.49149063,0
0.5086846,0.49149063,0
0.50852567,0.49153885,0
0.45008382,0.5553089,0
0.45032832,0.55517507,0
0.45027623,0.5549623,0
0.4297764,0.58170956,0
0.48469788,0.5157289,0
0.5517756,0.45293686,0
0.55179137,0.4529599,0
0.5233951,0.47766504,0
0.5233393,0.47739807,0
0.5233324,0.47740024,0
0.46292722,0.5399898,0
0.42023718,0.5946441,0
0.40215316,0.6218424,0
0.4460803,0.560108,0
0.3569933,0.70017225,0
0.35706505,0.69996977,0
0.33920062,0.7370025,0
0.37400448,0.6684029,0
0.4228082,0.59108174,0
0.39556658,0.6318016,0
0.42545268,0.587575,0
0.48077944,0.51996386,0
0.4030806,0.61955386,0
0.40315628,0.6196834,0
0.40331262,0.6199744,0
0.45174828,0.5536271,0
0.5380357,0.46440047,0
0.5988706,0.41748974,0
0.5987068,0.41760966,0
0.69466734,0.35970095,0
0.67905223,0.36806166,0
0.63497674,0.39360157,0
0.67054975,0.37264875,0
0.67054975,0.37264875,0
0.67054975,0.37264875,0
0.5869746,0.42590111,0
0.47106296,0.5306176,0
0.46579787,0.5367393,0
0.46572724,0.53646183,0
0.41477,0.6026385,0
0.39325568,0.6357694,0
0.3934853,0.63580346,0
0.39353904,0.635038,0
0.4484279,0.557159,0
0.48515728,0.51542664,0
0.4054706,0.6160779,0
0.40549946,0.6159825,0
0.4057239,0.61649054,0
0.4055146,0.6161046,0
0.40583494,0.6162711,0
0.4058823,0.6162702,0
0.40545905,0.61612874,0
0.49213785,0.5080178,0
0.49195644,0.5078172,0
0.49190676,0.5076352,0
0.4920585,0.5077603,0
0.49206546,0.5078081,0
0.5223539,0.47868708,0
0.52256984,0.47833273,0
0.52250683,0.478264,0
0.47164053,0.5302214,0
0.47135156,0.529933,0
0.4717165,0.5301958,0
0.47155926,0.5297506,0
0.5551953,0.4504818,0
0.43962595,0.5687656,0
0.4405364,0.5670988,0
0.58604246,0.42631623,0
0.5864251,0.42663977,0
0.58638304,0.42653424,0
0.58977276,0.4236663,0
0.6004573,0.4163184,0
0.62967163,0.39724484,0
0.62933874,0.3968163,0
0.6297101,0.39730278,0
0.6296356,0.39716938,0
0.64598864,0.3867727,0
0.48077598,0.5195646,0
0.46647614,0.535856,0
0.35974276,0.69479173,0
0.31830317,0.7849955,0
0.31862938,0.7850753,0
0.3874104,0.6453535,0
0.3793746,0.6590006,0
0.3794387,0.65907335,0
0.379342,0.65896124,0
0.42038602,0.5947651,0
0.47956464,0.52137566,0
0.4798258,0.521125,0
0.4796021,0.52090293,0
0.5184317,0.48201248,0
0.46793473,0.5341486,0
0.457056,0.54679894,0
0.45711994,0.5465798,0
0.48913002,0.51125115,0
0.48895317,0.5113455,0
0.42389917,0.5894483,0
0.42398667,0.589199,0
0.5183106,0.48229977,0
0.5560606,0.4493585,0
0.5561919,0.44937515,0
0.47275138,0.52858204,0
0.4728716,0.52875733,0
0.47290903,0.52873254,0
0.4728265,0.5283511,0
0.4728584,0.5283508,0
0.47282246,0.52841705,0
0.4726999,0.52840847,0
0.47273922,0.5286071,0
0.52725554,0.47405028,0
0.5281298,0.47328097,0
0.5279687,0.47333464,0
0.49621037,0.5036285,0
0.49645287,0.50387126,0
0.49645287,0.50387126,0
0.4964768,0.5037645,0
0.49637604,0.50318956,0
0.49686167,0.5035368,0
0.49622288,0.5039398,0
0.4960282,0.50378656,0
0.35881433,0.69641685,0
0.37211025,0.67147785,0
0.41079885,0.60832965,0
0.4106915,0.60817105,0
0.41087502,0.60847217,0
0.41089678,0.60815775,0
0.41104364,0.60848737,0
0.45408082,0.55059326,0
0.45358902,0.55083674,0
0.39469495,0.6336197,0
0.32098466,0.7780323,0
0.32256475,0.77528185,0
0.32253414,0.77527726,0
0.32851502,0.7609958,0
0.3299979,0.7575769,0
0.35747835,0.6988665,0
0.35740516,0.69883645,0
0.35744312,0.69911,0
0.35746017,0.6991108,0
0.3277901,0.76265466,0
0.32786554,0.7627149,0
0.32767105,0.7626445,0
0.2973311,0.84057456,0
0.2973311,0.84057456,0
0.30917373,0.8078931,0
0.34462652,0.7248309,0
0.39355695,0.6349136,0
0.41475478,0.6024668,0
0.41471592,0.6029069,0
0.47012913,0.5316391,0
0.34693813,0.7206018,0
0.34694305,0.7206091,0
0.3470028,0.7206891,0
0.3703859,0.6746477,0
0.34403855,0.72679096,0
0.33997977,0.73541164,0
0.33984756,0.73525447,0
0.34009954,0.73511946,0
0.3444662,0.7255836,0
0.31808868,0.7856825,0
0.30977997,0.80647635,0
0.28405783,0.88010067,0
0.30984372,0.80659986,0
0.30971628,0.8065843,0
0.29513913,0.84671956,0
0.29585078,0.8450297,0
0.3018954,0.82835865,0
0.2896771,0.8632373,0
0.3439637,0.7271826,0
0.31236443,0.79964006,0
0.31070137,0.8043189,0
0.31073704,0.80439734,0
0.29740497,0.8403481,0
0.32493383,0.7693138,0
0.30607495,0.81638944,0
0.40977287,0.60980296,0
0.40995824,0.60985535,0
0.43705273,0.57174,0
0.43685803,0.5719,0
0.43682402,0.57187605,0
0.43681058,0.57186687,0
0.40772024,0.6129783,0
0.40776506,0.61300236,0
0.40776998,0.6129507,0
0.40781382,0.6130525,0
0.40784547,0.61318076,0
0.40754476,0.6126838,0
0.40788123,0.61280084,0
0.38559937,0.64815587,0
0.35997877,0.69456655,0
0.3773934,0.66258496,0
0.40984142,0.60967636,0
0.39474234,0.6332003,0
0.4539471,0.5507868,0
0.40789127,0.6129663,0
0.40713683,0.6139109,0
0.34088027,0.7331377,0
0.34085828,0.73346627,0
0.35458243,0.70469224,0
0.35480687,0.7049922,0
0.35488257,0.70505375,0
0.36929485,0.67657757,0
0.3696365,0.6766867,0
0.36914957,0.6765117,0
0.36955014,0.6766771,0
0.36935163,0.6766918,0
0.420162,0.5949042,0
0.42006776,0.5950306,0
0.37810355,0.6608446,0
0.3986924,0.6271655,0
0.39866984,0.6271442,0
0.39848447,0.62701714,0
0.39853603,0.62740445,0
0.39841935,0.6271264,0
0.37735745,0.66263574,0
0.32807064,0.7614995,0
0.32816863,0.7615821,0
0.35719976,0.69985515,0
0.33390707,0.7483678,0
0.33381727,0.74835503,0
0.33422813,0.74828494,0
0.3339397,0.7480302,0
0.33435434,0.7484024,0
0.33408067,0.74862874,0
0.3251048,0.76850957,0
0.32470083,0.77015305,0
0.32438108,0.77024037,0
0.36460784,0.68575346,0
0.35113865,0.7117278,0
0.35115328,0.71175027,0
0.35129976,0.7118386,0
0.35123128,0.71171635,0
0.35018706,0.7137452,0
0.44630957,0.56000084,0
0.47918457,0.52188706,0
0.47908634,0.52160347,0
