alpha,beta,example
0.42153123,0.5922573,0
0.8444535,0.29543728,0
0.8437478,0.2951853,0
0.8436536,0.29575157,0
0.7293379,0.34208906,0
0.60254633,0.41337496,0
0.82942027,0.30120635,0
0.46918476,0.52953124,0
0.4720004,0.5262516,0
0.47313908,0.52640194,0
0.40314224,0.6186967,0
0.40392482,0.6173181,0
0.5137665,0.48550355,0
0.55804867,0.4468013,0
0.4310247,0.57931274,0
0.31517798,0.7902682,0
0.42346692,0.5865097,0
0.42490372,0.5902624,0
0.42293382,0.58990157,0
0.4560787,0.547166,0
0.45551276,0.546051,0
0.88370156,0.28340188,0
0.79564697,0.31289232,0
0.79932946,0.31029442,0
0.7686729,0.32297593,0
0.7710053,0.32568368,0
0.77139634,0.32594803,0
0.77115524,0.32574767,0
0.6205808,0.40020525,0
0.6987196,0.3583024,0
0.2725411,0.9108323,0
0.3016803,0.83072543,0
0.41452456,0.6007361,0
0.41807768,0.60132825,0
0.6735039,0.3718302,0
0.75673556,0.33023715,0
0.7565767,0.32600036,0
0.75628656,0.32917854,0
0.3744647,0.6651693,0
0.7789931,0.32077265,0
0.7627186,0.32704592,0
0.47299394,0.526319,0
0.8532889,0.28886145,0
0.8529652,0.28983942,0
0.86641794,0.28533247,0
0.8671,0.28859925,0
0.8671,0.28859925,0
0.8671,0.28859925,0
0.43792817,0.57054734,0
0.7326321,0.3409185,0
0.732202,0.34009042,0
0.7315987,0.34196767,0
0.7317582,0.33989403,0
0.7325623,0.34259415,0
0.74588,0.334217,0
0.4475384,0.5577456,0
0.44005442,0.5656657,0
0.5793542,0.4295167,0
0.58147657,0.4318539,0
0.39769322,0.623158,0
0.36147133,0.69422716,0
0.36001793,0.69300866,0
0.3591422,0.6916491,0
0.7514501,0.33398008,0
0.7660755,0.3248026,0
0.7680487,0.32599226,0
0.76704824,0.32427186,0
0.76704824,0.32427186,0
0.30310383,0.8243855,0
0.30318978,0.82478195,0
0.29672524,0.8422296,0
0.29498598,0.8467629,0
0.28712702,0.86794096,0
0.3827236,0.6520247,0
0.38287032,0.6518196,0
0.38539162,0.653163,0
0.3833832,0.65078104,0
0.33699232,0.7397493,0
0.2883971,0.8714452,0
0.60221094,0.41390297,0
0.7951494,0.31397653,0
0.79476744,0.31195173,0
0.79315466,0.31386465,0
0.85900515,0.29112592,0
0.7247861,0.34527498,0
0.7256085,0.34384006,0
0.76043886,0.3284405,0
0.9184662,0.27369076,0
0.4730729,0.52912635,0
0.47135103,0.5290067,0
0.38089693,0.6551843,0
0.41013077,0.60827494,0
0.40981054,0.608709,0
0.46104273,0.5383309,0
0.46143603,0.5406149,0
0.46246728,0.54165703,0
0.46196413,0.5409148,0
0.45960492,0.53982234,0
0.46087524,0.5375966,0
0.7910487,0.3143802,0
0.7909255,0.3143581,0
0.79072493,0.31420085,0
0.7961308,0.31280458,0
0.7360841,0.33774707,0
0.7292641,0.34070456,0
0.30063844,0.83382857,0
0.29850215,0.834061,0
0.3787381,0.65710294,0
0.37964854,0.6577701,0
0.6907427,0.36137804,0
0.5877182,0.42669392,0
0.5818357,0.4285199,0
0.4003187,0.62478566,0
0.39861044,0.6236583,0
0.49969542,0.5010961,0
0.4994319,0.5010955,0
0.49913573,0.50017905,0
0.47951925,0.5218691,0
0.47859198,0.520707,0
0.37090623,0.67389816,0
0.44050846,0.56571066,0
0.4401978,0.56718504,0
0.3723979,0.6699986,0
0.7546455,0.3310362,0
0.32348916,0.76941645,0
0.783052,0.3176599,0
0.74519634,0.33611366,0
0.7450801,0.33633602,0
0.7711868,0.3243189,0
0.6134231,0.40745354,0
0.42366424,0.5915816,0
0.38139865,0.6510971,0
0.35906774,0.69155616,0
0.78110385,0.3199555,0
0.78200924,0.31842563,0
0.78200924,0.31842563,0
0.45477116,0.54732823,0
0.70916283,0.35266244,0
0.433073,0.5773948,0
0.8467801,0.29531166,0
0.3750525,0.664142,0
0.6645975,0.3749882,0
0.54370004,0.4571164,0
0.73804486,0.33685443,0
0.48391297,0.51205164,0
0.48497888,0.51294553,0
0.48698562,0.51358676,0
0.48532626,0.513078,0
0.5874773,0.42505094,0
0.35568327,0.70190275,0
0.5112556,0.48828346,0
0.65775084,0.3777683,0
0.6592224,0.3790817,0
0.40334266,0.6160375,0
0.5652151,0.44169867,0
0.5643923,0.44054493,0
0.7746593,0.32082736,0
0.78235054,0.32011104,0
0.2938901,0.84678936,0
0.28155178,0.8846182,0
0.28004718,0.8844582,0
0.28181806,0.8846018,0
0.28458402,0.8762389,0
0.26333693,0.94820744,0
0.2608419,0.9570624,0
0.43441367,0.5732098,0
0.50648326,0.4920018,0
0.6206891,0.40272838,0
0.6206577,0.40104064,0
0.6202448,0.40088087,0
0.51328707,0.48651034,0
0.51393396,0.4869931,0
0.5769477,0.43156394,0
0.36651707,0.68225217,0
0.3636537,0.6789814,0
0.3685615,0.68066096,0
0.3680397,0.68004555,0
0.44205877,0.56269985,0
0.44315544,0.56380737,0
0.4303131,0.5802814,0
0.5972691,0.41712412,0
0.286382,0.87230337,0
0.31879294,0.78479654,0
0.3203444,0.78562766,0
0.3203686,0.785931,0
0.5921095,0.42455247,0
0.58660495,0.42170754,0
0.58754236,0.42309806,0
0.5880712,0.42402568,0
0.758392,0.32900617,0
0.78518665,0.3193451,0
0.8464813,0.29545707,0
0.8402928,0.29748616,0
0.9027891,0.27684754,0
0.9024702,0.27578196,0
0.918912,0.27153802,0
0.90060335,0.27769,0
0.86460406,0.28863662,0
0.43153802,0.57943577,0
0.43173817,0.57968104,0
0.429509,0.578189,0
0.35293847,0.70342964,0
0.31217426,0.79890996,0
0.31203407,0.7986212,0
0.32540277,0.76783794,0
0.34001875,0.734827,0
0.3798101,0.65609723,0
0.3818843,0.6562828,0
0.37992078,0.65645826,0
0.34753394,0.72411263,0
0.346601,0.72328144,0
0.34636587,0.7171113,0
0.57360256,0.43680784,0
0.67052895,0.37028322,0
0.6702113,0.37233627,0
0.7094984,0.35190547,0
0.3463194,0.71987957,0
0.34716502,0.71950585,0
0.34229997,0.72649735,0
0.33207083,0.7509019,0
0.8225113,0.30360466,0
0.91387665,0.27329683,0
0.9155452,0.2720852,0
0.99669707,0.2516498,0
0.25717336,0.96967447,0
0.25475615,0.96961963,0
0.98060316,0.25197393,0
0.980393,0.25715706,0
0.980393,0.25715706,0
0.963358,0.2583036,0
0.26697788,0.93363076,0
0.26525727,0.94600534,0
0.2688674,0.92956084,0
0.27725062,0.8983449,0
0.40849933,0.60963404,0
0.40992764,0.61074406,0
0.31992704,0.7838258,0
0.31971896,0.78421855,0
0.318932,0.7851848,0
0.31566522,0.78888917,0
0.31767112,0.7897976,0
0.7538728,0.33038965,0
0.75466156,0.331728,0
0.754683,0.32992914,0
0.74678797,0.3347042,0
0.7445342,0.33540785,0
0.74460155,0.33600646,0
0.7440174,0.33459285,0
0.7447572,0.33360162,0
0.74500644,0.3339896,0
0.74632806,0.33647478,0
0.74642354,0.33454642,0
0.5544178,0.4506437,0
0.35727972,0.697357,0
0.9434735,0.264905,0
0.9439166,0.26561314,0
0.95261896,0.262198,0
0.74827135,0.33185008,0
0.7483294,0.33428815,0
0.770757,0.32468012,0
0.7710707,0.32534415,0
0.80469066,0.30847824,0
0.80497074,0.30973876,0
0.81035167,0.3083604,0
0.81035167,0.3083604,0
0.8094614,0.30690458,0
0.80994266,0.30941314,0
0.8132717,0.30557764,0
0.8367801,0.29760286,0
0.812503,0.3078303,0
0.8111794,0.30666563,0
0.8111447,0.30700228,0
0.810119,0.30812788,0
0.3460298,0.718271,0
0.34916708,0.7183367,0
0.3474201,0.7169322,0
0.58293223,0.4293815,0
0.58220124,0.42670238,0
0.5452128,0.4570485,0
0.516843,0.48352158,0
0.45490015,0.5501455,0
0.43751353,0.5720181,0
0.46819234,0.53192174,0
0.4034896,0.61727685,0
0.5199151,0.47993192,0
0.5208616,0.4814802,0
0.40003127,0.6226507,0
0.35218737,0.70580983,0
0.35385814,0.70613575,0
0.3537028,0.7060356,0
0.3540801,0.7056044,0
0.35687104,0.69865376,0
0.7658281,0.3270003,0
0.7645346,0.3248598,0
0.5669281,0.4410585,0
0.66493154,0.373101,0
0.36778602,0.6818015,0
0.36640528,0.6807673,0
0.7069281,0.35446706,0
0.7144642,0.35040516,0
0.71187156,0.3511556,0
0.3639812,0.6867645,0
0.36527216,0.6870643,0
0.46994087,0.52994025,0
0.4185551,0.5976619,0
0.3515856,0.7114964,0
0.7495049,0.3326636,0
0.8500733,0.29372144,0
0.8515876,0.2931664,0
0.8519644,0.2936743,0
0.85243183,0.29216576,0
0.93921477,0.26444066,0
0.92551655,0.27039224,0
0.94096076,0.26437876,0
0.26909462,0.92758155,0
0.26975387,0.9210261,0
0.27192718,0.92152226,0
0.29466432,0.8524073,0
0.37589788,0.6610676,0
0.47149897,0.5301516,0
0.82223076,0.30293986,0
0.82262844,0.30427685,0
0.8221873,0.30466455,0
0.84473574,0.2955724,0
0.8433356,0.29599383,0
0.7831838,0.3188829,0
0.26564267,0.94095814,0
0.27048272,0.9218282,0
0.26863015,0.92228234,0
0.26777318,0.9239882,0
0.26094547,0.9585358,0
0.26132762,0.95228755,0
0.2617958,0.951717,0
0.26190555,0.95173365,0
0.2636445,0.9520724,0
0.26317427,0.95297474,0
0.2682987,0.93521655,0
0.2660361,0.93522716,0
0.2660361,0.93522716,0
0.31178525,0.8004373,0
0.28691924,0.8721955,0
0.28156,0.8816088,0
0.27827707,0.89355665,0
0.27882424,0.8934452,0
0.42830968,0.58200514,0
0.60700256,0.41088346,0
0.60725653,0.41113266,0
0.61354387,0.4071814,0
0.47849762,0.52011573,0
0.5781969,0.42965323,0
0.58122087,0.43180063,0
0.5790378,0.43033862,0
0.36285028,0.68659973,0
0.39601174,0.6314618,0
0.31066206,0.8051539,0
0.26573887,0.9352616,0
0.26855204,0.93282354,0
0.2671357,0.9327431,0
0.3254259,0.7658009,0
0.6964599,0.3591248,0
0.55653054,0.44734967,0
0.5573327,0.44983637,0
0.52932227,0.4695815,0
0.56208384,0.44299293,0
0.41864672,0.5937131,0
0.41907996,0.5939402,0
0.33404905,0.74512213,0
0.33618402,0.7448361,0
0.33508405,0.7426665,0
0.8177088,0.30547723,0
0.55806136,0.44655442,0
0.5238219,0.47702762,0
0.70461863,0.35480428,0
0.57576036,0.43394962,0
0.67074674,0.37126952,0
0.66093093,0.37790316,0
0.6230264,0.40180668,0
0.6230264,0.40180668,0
0.62092227,0.39982033,0
0.38720852,0.64204264,0
0.38720852,0.64204264,0
0.6974837,0.3590305,0
0.37357217,0.66451496,0
0.37385884,0.664732,0
0.37763524,0.6659804,0
0.37726948,0.66523445,0
0.37468445,0.66408473,0
0.8227605,0.3026645,0
0.30944934,0.8063323,0
0.41488704,0.6022839,0
0.54691565,0.45756018,0
0.54261035,0.45805448,0
0.5429513,0.45808768,0
0.5441339,0.4595006,0
0.29727688,0.840775,0
0.2962202,0.8407171,0
0.29723933,0.84010786,0
0.29429057,0.85169077,0
0.29539278,0.8469257,0
0.5293002,0.47275296,0
0.52821934,0.47087622,0
0.4780725,0.523974,0
0.47617212,0.52020794,0
0.47617212,0.52020794,0
0.66972387,0.37442285,0
0.6677099,0.37022918,0
0.66748095,0.37078103,0
0.6672919,0.37012246,0
0.6685064,0.37150446,0
0.6668462,0.3747559,0
0.6661031,0.37394774,0
0.46125853,0.53829706,0
0.5350542,0.46439308,0
0.53611714,0.464652,0
0.5356624,0.46283907,0
0.74513555,0.33517122,0
0.4600798,0.54288435,0
0.70158887,0.3553435,0
0.8385812,0.2974458,0
0.8393338,0.29790512,0
0.8123122,0.30607784,0
0.8120193,0.30925572,0
0.81038,0.30592066,0
0.8732348,0.2867704,0
0.8405776,0.29668114,0
0.84157056,0.29802907,0
0.8426804,0.29659614,0
0.9228026,0.26952335,0
0.49268138,0.5079263,0
0.37500346,0.66391814,0
0.42593667,0.586226,0
0.4253838,0.5850927,0
0.42621237,0.5847671,0
0.73591053,0.3377175,0
0.89165026,0.28049988,0
0.85346556,0.2926497,0
0.86322594,0.2898841,0
0.8937905,0.27930936,0
0.9362359,0.26830697,0
0.9362359,0.26830697,0
0.9105214,0.2755337,0
0.7642649,0.32591316,0
0.6851974,0.3640983,0
0.6853453,0.36463884,0
0.38674846,0.64601064,0
0.27167538,0.9202753,0
0.26944214,0.92033106,0
0.27153495,0.92312044,0
0.25651202,0.9774523,0
0.2546947,0.97743225,0
0.25872526,0.96754205,0
0.26076877,0.96039504,0
0.25829983,0.95978993,0
0.25925896,0.95973414,0
0.2616954,0.9598035,0
0.25906542,0.9704658,0
0.96070534,0.2603229,0
0.92699176,0.26717156,0
0.28039262,0.88335365,0
0.31377545,0.79718137,0
0.30314615,0.82405645,0
0.30335557,0.82510287,0
0.30530998,0.81665933,0
0.3038882,0.8164808,0
0.3075838,0.81589013,0
0.30712014,0.8145006,0
0.3054415,0.8147689,0
0.3060768,0.81654847,0
0.7750502,0.32140365,0
0.7664579,0.32532236,0
0.9925804,0.25134912,0
0.9881501,0.25335488,0
0.9881563,0.25253686,0
0.98975116,0.25231156,0
0.99494284,0.25055408,0
0.9949067,0.25309977,0
0.9948702,0.2496206,0
0.9948382,0.25296572,0
0.99488926,0.25023246,0
0.99259394,0.25338715,0
0.9741218,0.25406137,0
0.97396076,0.2564544,0
0.7743837,0.32214192,0
0.75099796,0.33245698,0
0.53057355,0.4706743,0
0.40857545,0.6109818,0
0.40751824,0.61115104,0
0.73968095,0.33792618,0
0.56932366,0.43796682,0
0.5683699,0.43887883,0
0.5709566,0.44057584,0
0.57053447,0.4406685,0
0.5639247,0.43888742,0
0.5635788,0.4371772,0
0.41554037,0.6035168,0
0.4107028,0.60748804,0
0.6651508,0.37532708,0
0.40832308,0.6097308,0
0.41155052,0.6119398,0
0.4105747,0.6122869,0
0.40895924,0.6099084,0
0.38762584,0.6450796,0
0.74077874,0.33606848,0
0.40034965,0.62060475,0
0.43532097,0.5740168,0
0.43596593,0.5731281,0
0.60719174,0.41091737,0
0.4637837,0.53454673,0
0.4648018,0.5373803,0
0.47656405,0.5242175,0
0.4768128,0.5222696,0
0.5299214,0.47256383,0
0.5691387,0.43881258,0
0.6378001,0.39105055,0
0.71958214,0.34546828,0
0.7259971,0.34507185,0
0.75136197,0.33163512,0
0.5844348,0.42720485,0
0.585564,0.42615518,0
0.37355465,0.67050654,0
0.7261017,0.34316933,0
0.93229234,0.2672858,0
0.93207085,0.26580414,0
0.933218,0.26620874,0
0.93315065,0.26652348,0
0.92142105,0.27146444,0
0.93096745,0.26735312,0
0.8472864,0.29374716,0
0.84453946,0.29478332,0
0.84507823,0.29561198,0
0.8269844,0.30184752,0
0.8423579,0.29604623,0
0.8401902,0.2964044,0
0.8402143,0.2961461,0
0.8403161,0.29733655,0
0.84029853,0.29841164,0
0.8396921,0.2974388,0
0.8397452,0.2949165,0
0.84010065,0.29607323,0
0.84676033,0.29419115,0
0.9100621,0.2732179,0
0.90998423,0.27514964,0
0.5168134,0.48398304,0
0.37799346,0.65856236,0
0.9936295,0.25031316,0
0.2510393,0.9925052,0
0.25072387,0.99250376,0
0.25259945,0.9921124,0
0.2529743,0.99240726,0
0.25308174,0.9885831,0
0.2524515,0.9917462,0
0.2531026,0.98973536,0
0.25095844,0.98973924,0
0.25218558,0.98957586,0
0.25121146,0.98961747,0
0.2610957,0.9523438,0
0.26957682,0.9198003,0
0.2698086,0.9198742,0
0.27143106,0.9192722,0
0.26276538,0.94811577,0
0.40948066,0.60986507,0
0.3981661,0.62630635,0
0.8476799,0.29456347,0
0.2565417,0.97471046,0
0.25535375,0.979814,0
0.25467446,0.9798497,0
0.40312868,0.6189401,0
0.93753976,0.26650837,0
0.29232815,0.85151744,0
0.94081116,0.26454082,0
0.9406879,0.2658304,0
0.9574502,0.260273,0
0.9574038,0.25981054,0
0.9575471,0.25881398,0
0.95921504,0.25971913,0
0.96036094,0.2594945,0
0.7989138,0.31221476,0
0.79661715,0.31399748,0
0.79652435,0.31303585,0
0.8138588,0.30641085,0
0.8346508,0.29815617,0
0.4545376,0.54904807,0
0.45448452,0.5488848,0
0.56854576,0.43946904,0
0.5681691,0.43744558,0
0.5680359,0.4373504,0
0.60874844,0.41020384,0
0.42921743,0.58041453,0
0.44237655,0.56716067,0
0.41978857,0.59023285,0
0.32891193,0.7536165,0
0.33419284,0.75235355,0
0.33304593,0.7496768,0
0.68612325,0.36385044,0
0.37107766,0.6726134,0
0.46742672,0.5336896,0
0.5312957,0.4698089,0
0.47844747,0.52309954,0
0.31041488,0.8056125,0
0.3089974,0.8056974,0
0.3091629,0.80886394,0
0.36223355,0.68833447,0
0.40755635,0.6116455,0
0.47038332,0.53160745,0
0.49278829,0.5048213,0
0.57427025,0.43669814,0
0.5288584,0.47316512,0
0.5278763,0.47266468,0
0.4415916,0.56629413,0
0.44533604,0.56020147,0
0.44533604,0.56020147,0
0.44784147,0.5611269,0
0.61079717,0.40441805,0
0.61214834,0.41180906,0
0.6114324,0.41135257,0
0.52868956,0.47528762,0
0.52643114,0.4741803,0
0.5289439,0.47069228,0
0.60957545,0.40757075,0
0.3754851,0.6670405,0
0.34476,0.72092015,0
0.27639356,0.90554905,0
0.27115446,0.91721106,0
0.2706717,0.9171943,0
0.27129441,0.9158643,0
0.27129441,0.9158643,0
0.27308044,0.91610986,0
0.27111125,0.916347,0
0.27601048,0.9087794,0
0.27654606,0.9091962,0
0.8437166,0.2959116,0
0.83527714,0.29865372,0
0.8333564,0.29961607,0
0.8423805,0.29712465,0
0.8333764,0.29858145,0
0.8338046,0.2994645,0
0.5774322,0.43052053,0
0.5774322,0.43052053,0
0.5802183,0.4314125,0
0.5798776,0.42901108,0
0.37232566,0.6695835,0
0.56930476,0.4396538,0
0.37515277,0.6633544,0
0.7400648,0.33622867,0
0.67328644,0.3684884,0
0.67329335,0.36869818,0
0.45278874,0.5464436,0
0.43807927,0.57024735,0
0.8507601,0.29454377,0
0.858748,0.28940547,0
0.87771827,0.2851265,0
0.8776549,0.28505677,0
0.41511077,0.6007248,0
0.26173073,0.9528074,0
0.3157793,0.79141575,0
0.4881224,0.5088465,0
0.73989755,0.33631614,0
0.83277076,0.2987488,0
0.9378983,0.26534948,0
0.933913,0.2676777,0
0.9225999,0.2711172,0
0.92227596,0.27003154,0
0.9221399,0.2705499,0
0.71190095,0.35023746,0
0.7119455,0.35222816,0
0.7132607,0.35270232,0
0.7161467,0.34793326,0
0.6463683,0.38544807,0
0.64642674,0.3870752,0
0.6467057,0.38849106,0
0.5404047,0.46183753,0
0.5376449,0.46348804,0
0.42126328,0.59102464,0
0.41129914,0.6016641,0
0.65790063,0.38019082,0
0.48188514,0.51882726,0
0.45949602,0.5416744,0
0.63256645,0.39685693,0
0.63101465,0.39479232,0
0.6379913,0.39105895,0
0.6382707,0.38955608,0
0.63828295,0.38937014,0
0.6312426,0.39432847,0
0.42994037,0.5773156,0
0.42776108,0.5810793,0
0.6872824,0.36468056,0
0.6864923,0.3637653,0
0.6855579,0.36328745,0
0.7995824,0.31155863,0
0.5299168,0.4687095,0
0.5291716,0.46938393,0
0.53097045,0.47026882,0
0.53201294,0.46829784,0
0.52974486,0.46887872,0
0.36261338,0.69212186,0
0.3631607,0.69226795,0
0.2688478,0.92855895,0
0.26130986,0.95529926,0
0.31106526,0.8008416,0
0.3163228,0.79355544,0
0.35552862,0.7011341,0
0.35623035,0.70045644,0
0.34900823,0.7142173,0
0.27950558,0.8995502,0
0.91297114,0.27192113,0
0.91297114,0.27192113,0
0.9942966,0.25217474,0
0.99432194,0.24928963,0
0.9943323,0.2504935,0
0.9948992,0.2508908,0
0.9948973,0.25096637,0
0.99295396,0.25291318,0
0.9858958,0.25440893,0
0.97625136,0.2545143,0
0.9762383,0.25498986,0
0.97634965,0.257515,0
0.9762325,0.25569507,0
0.98502284,0.25282696,0
0.88095975,0.28372175,0
0.81181747,0.30715027,0
0.8021596,0.30942452,0
0.8008353,0.30915844,0
0.80132043,0.3125902,0
0.8014648,0.3111072,0
0.6428757,0.38936576,0
0.6425487,0.38571224,0
0.35434794,0.70030016,0
0.35558027,0.7008838,0
0.35756093,0.7023536,0
0.35273373,0.70330036,0
0.35376254,0.7055343,0
0.38522956,0.64721066,0
0.38424295,0.64586097,0
0.3857632,0.64500016,0
0.376683,0.6638786,0
0.3421769,0.7319281,0
0.35218978,0.7071457,0
0.38833836,0.6392512,0
0.39005888,0.63793075,0
0.39331338,0.6382886,0
0.5195465,0.48315826,0
0.51898336,0.4818703,0
0.41874796,0.5962762,0
0.7468023,0.3339607,0
0.9249076,0.26845315,0
0.92455095,0.27176544,0
0.92433506,0.2692866,0
0.66362005,0.37704298,0
0.6639119,0.3779151,0
0.69230497,0.35946003,0
0.6930593,0.35884452,0
0.9073676,0.27607015,0
0.88342166,0.2810262,0
0.883462,0.282573,0
0.96410507,0.25891474,0
0.9577678,0.26087448,0
0.37388512,0.66718346,0
0.94942266,0.26265857,0
0.9383157,0.26593196,0
0.93554384,0.26674497,0
0.931332,0.26761815,0
0.9219895,0.27058107,0
0.91991305,0.2724455,0
0.7759012,0.32033595,0
0.80792916,0.30758306,0
0.90305936,0.27526405,0
0.92978954,0.2684268,0
0.9108868,0.27339265,0
0.91256386,0.27257138,0
0.6143002,0.4069394,0
0.40388632,0.6188947,0
0.41131195,0.6061088,0
0.30489698,0.82109845,0
0.49761283,0.5048813,0
0.35616362,0.7014176,0
0.35470995,0.7056355,0
0.3523058,0.7043298,0
0.56443983,0.44541532,0
0.5646492,0.44177163,0
0.43932185,0.5660826,0
0.4360852,0.5738142,0
0.44457456,0.5593513,0
0.40152705,0.622223,0
0.40138602,0.62208,0
0.45954838,0.5433693,0
0.39537448,0.6302401,0
0.39574993,0.6303574,0
0.39412564,0.62956023,0
0.39568996,0.63369465,0
0.39346412,0.63102955,0
0.56090176,0.44694695,0
0.7033712,0.3543322,0
0.7030974,0.3539279,0
0.79052943,0.31477904,0
0.57319194,0.43480462,0
0.5247712,0.47696856,0
0.37247297,0.6669977,0
0.37230766,0.66657776,0
0.37646997,0.6701173,0
0.3728104,0.67183375,0
0.40012798,0.6246499,0
0.50874186,0.48858547,0
0.51050895,0.4900537,0
0.4526385,0.55292565,0
0.5047116,0.49606225,0
0.5042022,0.49571306,0
0.50154716,0.49463972,0
0.50541615,0.4966043,0
0.504756,0.4955859,0
0.5919605,0.4225478,0
0.6867334,0.36250928,0
0.6965896,0.35826102,0
0.6965896,0.35826102,0
0.8971144,0.27823716,0
0.89741874,0.2797693,0
0.979486,0.2559305,0
0.9795687,0.2536465,0
0.97959155,0.25394177,0
0.9689642,0.25828022,0
0.9749417,0.25518054,0
0.9901849,0.2522921,0
0.9885954,0.25385898,0
0.9885893,0.25193802,0
0.9904807,0.2509386,0
0.99034214,0.25186518,0
0.993246,0.25145504,0
0.9927901,0.25106886,0
0.99280035,0.251405,0
0.99292374,0.25110012,0
0.9516569,0.26223618,0
0.95182824,0.2601453,0
0.9515597,0.25949085,0
0.9452755,0.26159865,0
0.95387787,0.26217395,0
0.95378405,0.26124516,0
0.9627081,0.25958863,0
0.93254876,0.26548505,0
0.93343335,0.26956442,0
0.9225162,0.268291,0
0.92284137,0.26936537,0
0.9227076,0.26876324,0
0.9078696,0.27618027,0
0.90757275,0.2751555,0
0.603839,0.41286144,0
0.5043513,0.49539185,0
0.50403196,0.49534628,0
0.47840178,0.52040505,0
0.5928076,0.42207944,0
0.62816787,0.39507356,0
0.47040674,0.52889276,0
0.71684873,0.34900177,0
0.4611277,0.5411897,0
0.45940652,0.5396019,0
0.4648339,0.5404585,0
0.46063736,0.53862506,0
0.46218318,0.5396146,0
0.45995626,0.53757566,0
0.46046594,0.5385599,0
0.4619596,0.5437243,0
0.46153215,0.5449531,0
0.45790055,0.5455595,0
0.49611664,0.5049633,0
0.32253495,0.7744418,0
0.31368873,0.79697436,0
0.31214246,0.7968246,0
0.38576105,0.6442713,0
0.38841066,0.6447875,0
0.38728374,0.6412689,0
0.38844228,0.644886,0
0.3887164,0.6429516,0
0.43276623,0.58017886,0
0.42975345,0.5786283,0
0.68293875,0.3648315,0
0.69702786,0.35748968,0
0.5341438,0.4667464,0
0.4564706,0.547561,0
0.45682928,0.5477049,0
0.45434263,0.54744583,0
0.45507017,0.5482675,0
0.45543692,0.54835737,0
0.4944547,0.5045028,0
0.49226215,0.5041846,0
0.49226215,0.5041846,0
0.49308902,0.5052212,0
0.37420964,0.66588295,0
0.38251933,0.6516808,0
0.84962076,0.29428244,0
0.8461482,0.29231325,0
0.8467872,0.29587814,0
0.6245369,0.40135175,0
0.62513316,0.39752898,0
0.6991444,0.3554535,0
0.7000197,0.35696405,0
0.701916,0.35478804,0
0.6919375,0.3593858,0
0.6898042,0.35963917,0
0.6893201,0.35918584,0
0.6891765,0.3595325,0
0.6894175,0.3610539,0
0.3970859,0.62949425,0
0.30388585,0.816341,0
0.3061368,0.8188987,0
0.3052743,0.8186757,0
0.30467334,0.8180682,0
0.69641787,0.3578138,0
0.4654625,0.5349214,0
0.46787074,0.5366251,0
0.4693251,0.5367241,0
0.46641573,0.5320397,0
0.4699452,0.53383136,0
0.6449057,0.38678128,0
0.6449057,0.38678128,0
0.6455585,0.3877327,0
0.7456953,0.33181208,0
0.74950886,0.33584857,0
0.74836165,0.33532214,0
0.7479447,0.33341244,0
0.8010097,0.31100202,0
0.42195758,0.5895104,0
0.42140388,0.5900357,0
0.4205209,0.5896319,0
0.42110547,0.5897721,0
0.42142543,0.59017783,0
0.5110235,0.48662114,0
0.51248807,0.48914889,0
0.5101131,0.48478302,0
0.5111797,0.48899087,0
0.510935,0.49027935,0
0.39288977,0.635025,0
0.39219776,0.63440365,0
0.9354294,0.26579705,0
0.93568426,0.26589617,0
0.9385728,0.2654832,0
0.9563628,0.26095363,0
0.9575049,0.26032948,0
0.95314866,0.26203427,0
0.9595948,0.2602923,0
0.95946676,0.2587311,0
0.9593786,0.2603557,0
0.96274763,0.25950328,0
0.967061,0.25764212,0
0.96697044,0.25945905,0
0.73407954,0.338011,0
0.7340839,0.34032404,0
0.7348688,0.3386746,0
0.69473344,0.35898986,0
0.6956781,0.3603491,0
0.7822528,0.32204476,0
0.7817613,0.32150626,0
0.78112346,0.31898668,0
0.78118944,0.31987372,0
0.7822491,0.31969193,0
0.8084891,0.30806947,0
0.74464726,0.33655798,0
0.6444845,0.387187,0
0.32779285,0.7593583,0
0.85785395,0.2914896,0
0.8986898,0.27642995,0
0.89870137,0.2764331,0
0.8985075,0.27922916,0
0.94167936,0.26631534,0
0.9415139,0.266076,0
0.72239804,0.34165302,0
0.7221829,0.34257114,0
0.722106,0.34437335,0
0.9663235,0.2573962,0
0.966247,0.25842947,0
0.95949364,0.25988966,0
0.95931125,0.2577269,0
0.95911884,0.25905624,0
0.26157784,0.9580118,0
0.26215523,0.9580498,0
0.26116648,0.9580456,0
0.25585142,0.9715001,0
0.27551067,0.9031521,0
0.2736304,0.9084361,0
0.85704875,0.29056486,0
0.2557737,0.97306323,0
0.2540517,0.97299993,0
0.25495148,0.972949,0
0.25819018,0.972771,0
0.6626622,0.37791768,0
0.53230846,0.46927187,0
0.36420193,0.6821689,0
0.27271146,0.91629195,0
0.33033016,0.7545759,0
0.6641897,0.37620294,0
0.5403069,0.46347907,0
0.536845,0.4637776,0
0.5386965,0.4640417,0
0.53910214,0.46466833,0
0.53768057,0.4636626,0
0.41746715,0.5978645,0
0.26257363,0.94774485,0
0.26941797,0.9240323,0
0.27010494,0.9239657,0
0.27446035,0.9084966,0
0.2742868,0.9084836,0
0.277075,0.9032157,0
0.277075,0.9032157,0
0.27350342,0.91179985,0
0.27883968,0.89430195,0
0.48455122,0.514313,0
0.4832251,0.51391304,0
0.49955148,0.49797738,0
