beta,alpha
0.44749114,0.5583425
0.4912351,0.50914234
0.4862978,0.5137276
0.47707653,0.522826
0.47975135,0.52248925
0.48811814,0.513345
0.4997201,0.5008404
0.48572716,0.5151039
0.47962978,0.52129215
0.44926488,0.55504626
0.46978158,0.53280604
0.45784009,0.5455846
0.47783068,0.52352965
0.47879285,0.5226322
0.47324002,0.52897173
0.48697907,0.5150842
0.49022266,0.5082942
0.5049573,0.49555635
0.44979855,0.55710995
0.44852877,0.55806834
0.47726962,0.52335364
0.48362115,0.51802593
0.48815614,0.51202875
0.4866181,0.5155174
0.45830923,0.54416114
0.49809244,0.5028259
0.4919624,0.5072107
0.44153592,0.565951
0.4678311,0.5346615
0.48708466,0.5128769
0.6980693,0.35886583
0.44206446,0.5657148
0.48976552,0.5102527
0.476074,0.52615756
0.47812498,0.52361214
0.47884244,0.5228219
0.4838754,0.5157687
0.48713186,0.5139544
0.47735482,0.52352196
0.44546053,0.5618011
0.4787277,0.5229944
0.49649727,0.50297767
0.46171626,0.54222924
0.47993672,0.52218634
0.45101205,0.5552032
0.48716506,0.5126135
0.5017746,0.49767995
0.4788932,0.5227527
0.48701817,0.51469916
0.48117656,0.52082396
0.48735696,0.51462907
0.48052797,0.5162521
0.45360386,0.5521521
0.4418703,0.56584394
0.44573906,0.56119454
0.46472102,0.5377787
0.46495566,0.5386568
0.48554352,0.5146548
0.49944046,0.4999691
0.48472255,0.51570755
0.49239627,0.50667804
0.483452,0.51579934
0.47259456,0.5292737
0.47958678,0.5229437
0.45674285,0.5459205
0.4740373,0.5279678
0.44790345,0.5574345
0.48441392,0.51741356
0.49240258,0.5076421
0.45235157,0.5565429
0.48767725,0.51269215
0.49292046,0.5061633
0.44913277,0.55587137
0.44129714,0.5658534
0.41778618,0.5988265
0.48760754,0.51242226
0.47371256,0.528304
0.46688825,0.53649473
0.49146205,0.50744885
0.4374304,0.5694977
0.43756062,0.5717686
0.42697635,0.58509785
0.4523648,0.5530654
0.4824659,0.51874465
0.50109035,0.49781665
0.47336432,0.5285265
0.4627027,0.54132324
0.47991237,0.5214144
0.46930277,0.53346527
0.4931604,0.50923675
0.4906535,0.51030505
0.48758104,0.5133338
0.4411046,0.5679076
0.48048896,0.5205774
0.48352897,0.5185221
0.47086462,0.53206456
0.49336913,0.5148146
0.47584715,0.5268515
0.45420516,0.551719
0.46742213,0.53470266
0.468743,0.5331046
0.47961742,0.5201043
0.4452518,0.56034935
0.48158216,0.52000636
0.4857246,0.515289
0.45243594,0.5532676
0.4799468,0.52058357
0.46700928,0.53601956
0.48084792,0.5190877
0.49036217,0.5098466
0.4484129,0.55615973
0.4482658,0.55722696
0.48593673,0.51431805
0.46383414,0.53914946
0.44726884,0.5574329
0.47321263,0.52853835
0.49620247,0.50288457
0.47977674,0.5213188
0.49397823,0.5061242
0.4923781,0.50893885
0.48589388,0.51256484
0.443271,0.563662
0.48079422,0.5207028
0.48438826,0.51547235
0.47487476,0.5273949
0.49081358,0.5099226
0.4819871,0.5197639
0.4801013,0.52129525
0.5248359,0.47766963
0.48846525,0.5117892
0.47512433,0.5274077
0.4691194,0.533877
0.5001422,0.49844426
0.4921554,0.5074622
0.43107602,0.5893714
0.48918578,0.5104496
0.47153383,0.53202915
0.43674317,0.57276404
0.462888,0.5390903
0.4667762,0.5384262
0.4717384,0.53022814
0.45676607,0.5470744
0.48446798,0.515722
0.4796479,0.520598
0.49075443,0.5085564
0.45453998,0.55087656
0.5003271,0.49980056
0.44944897,0.5558159
0.5013234,0.49819237
0.48764095,0.51247376
0.47449037,0.52672446
0.47336525,0.5264941
0.50454044,0.49558443
0.4627323,0.5421945
0.4541278,0.5511056
0.54797757,0.45650265
0.49376723,0.5064111
0.46830454,0.53400195
0.48781067,0.5143199
0.4676684,0.53353447
0.46676403,0.53606546
0.44449982,0.56240594
0.47853383,0.5218425
0.46039057,0.54196393
0.4798942,0.52135575
0.47926155,0.5203012
0.45545527,0.5484238
0.48588228,0.51417476
0.48500183,0.5162836
0.45529667,0.5497306
0.47446913,0.5254759
0.48718405,0.51180536
0.49262145,0.5083456
0.49327314,0.50747323
0.86584836,0.29049098
0.4474797,0.5607646
0.47267404,0.5283081
0.45651108,0.5475386
0.490856,0.5084754
0.48848447,0.5108808
0.4641887,0.5367898
0.46056363,0.5427277
0.42900494,0.5823619
0.4615368,0.54050815
0.47308686,0.52845615
0.48622596,0.5144474
0.44042727,0.5665194
0.47677135,0.5252232
0.4594092,0.5457915
0.49840054,0.5015555
0.4655948,0.53659844
0.43351382,0.5774375
0.48284,0.51882267
0.4539838,0.5497255
0.44980288,0.55534995
0.4831459,0.51733273
0.42534387,0.5875402
0.4846962,0.51689565
0.48381618,0.51729184
0.4395744,0.5690804
0.47702473,0.5241797
0.4962983,0.5039732
0.4879411,0.5113444
0.4508811,0.55531937
0.4633149,0.54064554
0.47989085,0.5213748
0.45621675,0.5474957
0.4795884,0.521717
0.478951,0.5211741
0.4873723,0.51313865
0.47590053,0.52606094
0.4867235,0.51341504
0.48115236,0.5181575
0.49534637,0.5028393
0.48378986,0.5199169
0.4963578,0.50289744
0.480375,0.5223782
0.48498586,0.5148193
0.47586688,0.52574795
0.48396876,0.5160951
0.45407677,0.5520447
0.47416362,0.52806044
0.49476928,0.5078154
0.44256583,0.5638313
0.46999073,0.5305816
0.455736,0.5466584
0.47807574,0.5226613
0.4762797,0.52540356
0.46314833,0.5391998
0.48664457,0.5154196
0.46914384,0.533786
0.49096435,0.5087862
0.4707512,0.5307811
0.47031188,0.53731585
0.48625642,0.5151611
0.48040417,0.5198833
0.47501034,0.5252211
0.4756732,0.5262217
0.4946475,0.50573075
0.4851351,0.5134645
0.4765305,0.5268112
0.46659145,0.5360962
0.4807759,0.5265663
0.45163894,0.5527271
0.49247757,0.5082616
0.45691568,0.5480676
0.48678863,0.5124737
0.46886295,0.53382725
0.4473703,0.5597733
0.46650302,0.53624344
0.3073925,0.8096138
0.4928616,0.505228
0.4461011,0.5635243
0.48339155,0.5166815
0.46959296,0.53252447
0.44625485,0.5588141
0.49138653,0.5102552
0.453076,0.55274004
0.47581527,0.5253374
0.44757956,0.5596972
0.48459584,0.515853
0.4720855,0.5291283
0.48215917,0.52001643
0.4898941,0.5109132
0.45520762,0.54883814
0.46258062,0.5429797
0.4851702,0.51672566
0.49336183,0.50671947
0.46815127,0.5350749
0.48530665,0.5143021
0.47256622,0.5305415
0.43190223,0.5761157
0.47414678,0.5281602
0.49293905,0.5061421
0.49926946,0.5018687
0.48496062,0.51645017
0.4813064,0.51983523
0.45041522,0.553536
0.44847205,0.556408
0.454352,0.5514848
0.4911266,0.50927067
0.4792574,0.52127606
0.4452499,0.56102777
0.47647697,0.5263911
0.46817726,0.53347987
0.50049007,0.49973053
0.47004429,0.5321773
0.48800564,0.51169753
0.49072117,0.5101206
0.4513621,0.5550764
0.45483917,0.55058056
0.483858,0.5163628
0.47488534,0.5268421
0.46008778,0.5434891
0.47262064,0.5299955
0.47069332,0.5306617
0.44977656,0.5567091
0.43885046,0.5695729
0.45730025,0.5464865
0.46125093,0.5414441
0.46691275,0.53510857
0.46618626,0.5363957
0.43530008,0.5733907
0.48678783,0.51368785
0.48220503,0.51851505
0.47014531,0.5323502
0.4730307,0.5307709
0.48060924,0.52187026
0.4615586,0.5442756
0.4735604,0.52837205
0.4891142,0.50953513
0.47103158,0.53041106
0.48038843,0.5229718
0.44590977,0.5622666
0.48062104,0.521457
0.4662549,0.5346371
0.4766927,0.5240037
0.4838201,0.51528764
0.49105662,0.5103952
0.49662295,0.5038495
0.45791945,0.5467478
0.47035015,0.531655
0.888623,0.51114005
0.48427337,0.5157685
0.48001122,0.5214378
0.4909614,0.5097928
0.45317242,0.5508041
0.49105656,0.50898725
0.27074793,0.925009
0.45469856,0.5500367
0.44580117,0.5591657
0.4776951,0.5236854
0.48946592,0.5102965
0.49472502,0.5066079
0.49033174,0.509762
0.483959,0.5166779
0.49162582,0.5083824
0.45081466,0.55458844
0.47835737,0.5244437
0.47174016,0.52991563
0.48482594,0.51492614
0.45651975,0.5457173
0.48719543,0.5135145
0.44246647,0.56476265
0.8093202,0.30935985
0.44441774,0.548559
0.4872517,0.5131943
0.49645796,0.5029256
0.4756544,0.5271984
0.4755946,0.5260143
0.4769333,0.5240218
0.44045022,0.56793165
0.48338833,0.51623315
0.48085114,0.5194509
0.47167858,0.53015405
0.49259555,0.5067033
0.4818676,0.51946104
0.4972951,0.5028798
0.46064436,0.54283035
0.48558572,0.51628834
0.5063231,0.49396414
0.487243,0.51354927
0.55451196,0.44927263
0.49695814,0.502883
0.47278768,0.5291313
0.48208845,0.5192368
0.4499083,0.5541889
0.49339402,0.50686294
0.48193473,0.5195505
0.45317066,0.5533873
0.45908073,0.54484123
0.47660565,0.52510893
0.47813404,0.5245176
0.48468545,0.51649666
0.46536833,0.53672314
0.49791673,0.50240976
0.45034012,0.556303
0.45691052,0.5470422
0.48446238,0.5162012
0.4498222,0.55852103
0.48742586,0.511639
0.445754,0.5600089
0.4517998,0.5551606
0.48186,0.5173465
0.48468372,0.51618963
0.47749174,0.52394336
0.45199886,0.5531543
0.4787966,0.52242804
0.48861626,0.5123817
0.44777396,0.5582607
0.46031213,0.54311347
0.48110795,0.51779145
0.49767694,0.50209934
0.48215696,0.51781386
0.46493953,0.53788537
0.48420885,0.5160783
0.48508558,0.51439434
0.47364214,0.5282305
0.4765966,0.52257764
0.49021184,0.50867045
0.44906187,0.55760974
0.48036224,0.51954985
0.45121303,0.55361706
0.48872995,0.51234305
0.46305683,0.54128623
0.48589647,0.51449996
0.46309802,0.53937584
0.48689085,0.51387864
0.48421803,0.5173007
0.4781017,0.5216777
0.4619062,0.54123855
0.4668704,0.5362493
0.47407174,0.527031
0.4939973,0.506972
0.46929348,0.5337233
0.47241956,0.5293442
0.43622947,0.5715699
0.45716846,0.5470084
0.47879776,0.5216123
0.4578719,0.5453317
0.4905801,0.5097665
0.47480968,0.52586913
0.486077,0.5147602
0.47151583,0.53061104
0.4695061,0.5332324
0.47620836,0.52636343
0.46683103,0.5349081
0.47416916,0.5268871
0.49314532,0.5079118
0.4454448,0.5611416
0.43437085,0.5754705
0.49619547,0.506107
0.45414916,0.5498192
0.48278624,0.52098113
0.49542275,0.5049243
0.57671475,0.52127194
0.4588946,0.5443791
0.4937953,0.5048675
0.44918185,0.55759805
0.4626428,0.54049146
0.4724026,0.5302913
0.96945596,0.25858435
0.4339174,0.5763309
0.44862574,0.55632836
0.48106828,0.5195085
0.4567731,0.54593664
0.42590186,0.5870323
0.47644392,0.5254774
0.48400348,0.5176
0.48758686,0.51072264
0.46308377,0.541248
0.4888321,0.51239216
0.4982719,0.50242555
0.48354736,0.51811266
0.47851384,0.52218175
0.42987704,0.5829483
0.48687297,0.51540875
0.44566944,0.5609243
0.44753903,0.55915266
0.49735066,0.50189745
0.44006658,0.5683996
0.4558323,0.548716
0.44994166,0.5558512
0.4506249,0.55286175
0.47749752,0.52345014
0.43067372,0.5821355
0.49304757,0.5064631
0.4803188,0.5205838
0.46801698,0.53399354
0.48980585,0.50960034
0.48596057,0.51613295
0.44749025,0.5602049
0.4714507,0.52971053
0.4759228,0.52707666
0.47882912,0.5224576
0.49651635,0.50517845
0.48704687,0.5121621
0.44358283,0.5627784
0.4767641,0.52342916
0.49385634,0.50618845
0.48288912,0.5204031
0.5049926,0.49480754
0.41859174,0.59655046
0.44443604,0.56375706
0.48677313,0.51349777
0.48091143,0.5205828
0.48007315,0.52146775
0.47907296,0.52280337
0.48363414,0.51599425
0.48471162,0.516672
0.49336472,0.5064065
0.46204376,0.5410197
0.44724938,0.55616194
0.45211318,0.5531781
0.4577679,0.5474018
0.48713458,0.5137831
0.45763847,0.5484039
0.48903286,0.50938874
0.47121167,0.5303116
0.45955285,0.544165
0.4756828,0.5261208
0.43760112,0.57037354
0.4926785,0.5075547
0.48244646,0.5176326
0.46099302,0.5426764
0.46603143,0.53737247
0.4925642,0.50761205
0.45220798,0.5520111
0.4859916,0.51475006
0.48001054,0.5234884
0.4908495,0.509704
0.46813565,0.5334766
0.48046368,0.52064484
0.49719173,0.5040789
0.47680953,0.52432007
0.46217555,0.5413195
0.45890984,0.54560035
0.48597068,0.51574886
0.48099843,0.5232545
0.46424234,0.53800607
0.43270713,0.57633775
0.44526368,0.5615222
0.45467716,0.5497007
0.43695688,0.57010895
0.4584371,0.5456683
0.48526397,0.51541805
0.49148086,0.5085933
0.5197893,0.48109204
0.49850512,0.5013884
0.50450253,0.4957566
0.4547688,0.5525426
0.49501884,0.5046543
0.45756,0.54584026
0.4667504,0.536251
0.47642502,0.5247621
0.46346164,0.538918
0.47648486,0.5254816
0.48309234,0.5176805
0.48036772,0.52091616
0.473809,0.52895
0.4763033,0.5260497
0.45421222,0.5499921
0.44703826,0.5598593
0.48287052,0.51837003
0.47225234,0.5298656
0.5033984,0.49599707
0.4582119,0.5457604
0.4912537,0.50953364
0.45773956,0.54508746
0.4565361,0.548006
0.4928612,0.50783217
0.47934604,0.52062756
0.46967313,0.5334879
0.44754878,0.5595691
0.44181818,0.5654458
0.45613122,0.5502845
0.49232268,0.5096107
0.47815585,0.5224702
0.44639313,0.5598971
0.46694595,0.53439987
0.4320089,0.5776703
0.48575187,0.5158001
0.4744426,0.5272127
0.48059592,0.52062285
0.48328692,0.51702935
0.47997314,0.52022344
0.47714922,0.5238425
0.47590098,0.5278693
0.45231393,0.5519842
0.4863268,0.515816
0.48582137,0.5148817
0.5048222,0.49314973
0.4553309,0.54993904
0.48032454,0.52154684
0.50179046,0.49842063
0.4470378,0.56005377
0.48738644,0.51167095
0.48956394,0.5119223
0.44739982,0.55799425
0.4929648,0.5085897
0.46178216,0.54137015
0.481722,0.51871264
0.43469894,0.57515925
0.44849274,0.5574834
0.49829707,0.50206006
0.44781724,0.55701596
0.47685757,0.5247109
0.445144,0.56215066
0.47353876,0.5261741
0.50028765,0.5007002
0.44865185,0.5564257
0.447515,0.55976653
0.48475042,0.51507807
0.44949305,0.5546434
0.4859329,0.51416534
0.45989555,0.54257834
0.4445057,0.56309545
0.48949155,0.51155245
0.48513627,0.51568824
0.47708774,0.52491915
0.43487185,0.5739798
0.49706432,0.504882
0.4766865,0.525871
0.45308325,0.55205613
0.46770445,0.5350259
0.4406366,0.5680124
0.48526293,0.51504624
0.4463361,0.56073827
0.46441278,0.53916335
0.49131668,0.5090057
0.42714956,0.5844019
0.4572012,0.546555
0.45127544,0.5535054
0.45551872,0.5488171
0.48491433,0.5141969
0.48333755,0.5166801
0.4732494,0.52889335
0.46089748,0.54250765
0.51809037,0.4830995
0.42560396,0.5882092
0.48486102,0.51581997
0.48421007,0.5169043
0.48454133,0.51639605
0.48338443,0.51561093
0.4620509,0.5407699
0.47799522,0.5263439
0.4859242,0.514632
0.4907416,0.5081853
0.49999768,0.5003667
0.4848859,0.5162238
0.49097016,0.50852793
0.4495638,0.5561442
0.47030562,0.53301615
0.4580544,0.54499346
0.4832875,0.51870215
0.48895475,0.51067597
0.4816908,0.5184127
0.44925433,0.5575568
0.4553065,0.54949707
0.4817367,0.51850927
0.46737778,0.5335336
0.4941847,0.503969
0.46395165,0.5383109
0.47097373,0.5333385
0.49556148,0.5033672
0.47886983,0.52174866
0.48112804,0.5198829
0.49222907,0.5070388
0.4299512,0.5799512
0.48683473,0.5134623
0.45746744,0.5469933
0.4807266,0.52065945
0.49339086,0.5054078
0.44878042,0.5590033
0.48108053,0.51950175
0.4793491,0.51909983
0.4842038,0.5154145
0.4594984,0.5463832
0.4374342,0.57172364
0.47893834,0.52200943
0.4462162,0.560106
0.49736458,0.50339895
0.45630887,0.5486305
0.47775054,0.52357054
0.44836873,0.5567602
0.49571815,0.5044683
0.4660902,0.53605205
0.48168525,0.52005655
0.44247717,0.56445056
0.44720927,0.55856663
0.4561184,0.5472173
0.45868668,0.54470277
0.4582247,0.5433478
0.4716495,0.52947396
0.4797081,0.5203654
0.45586324,0.55035996
0.4502684,0.5558352
0.5030031,0.4968786
0.4467566,0.5593934
0.4634673,0.54105383
0.5057844,0.4934619
0.48054743,0.51827973
0.48447394,0.5149983
0.50695914,0.49374947
0.45263135,0.55154157
0.4762587,0.5248355
0.45513836,0.54952294
0.4888451,0.5115803
0.49372593,0.507113
0.5355239,0.5115986
0.5052703,0.4954019
0.48426715,0.5154791
0.46865538,0.53219986
0.48027748,0.5212721
0.493911,0.50663555
0.4838064,0.517647
0.44707063,0.5588129
0.46481746,0.5378812
0.48120233,0.5185391
0.47822085,0.52353466
0.46784547,0.5341097
0.49236333,0.50777745
0.477376,0.5237078
0.49222443,0.5083206
0.47626233,0.5243635
0.48763826,0.5114904
0.47656578,0.5247366
0.47051936,0.53332263
0.47036698,0.53182596
0.47755858,0.5225534
0.4599886,0.5435611
0.45372283,0.55053455
0.49333936,0.5060061
0.48231843,0.51923716
0.466654,0.53624827
0.46520856,0.5379762
0.4727157,0.52878594
0.48577708,0.5185697
0.48056707,0.5193559
0.48225024,0.51700425
0.51776093,0.4831361
0.49916753,0.5014546
0.46922624,0.5315744
0.48556706,0.5139885
0.47974285,0.5212463
0.45574388,0.54887944
0.476354,0.52588564
0.47974312,0.5211417
0.47151473,0.53178006
0.4762139,0.5251974
0.48030686,0.52085984
0.4545608,0.5477858
0.4817218,0.51948917
0.52603596,0.47593725
0.48418012,0.5162923
0.49469033,0.5056712
0.47318316,0.52710253
0.4866364,0.51372254
0.47836885,0.52160794
0.45477906,0.54966074
0.48162884,0.5196738
0.4744964,0.5269138
0.50220007,0.49837452
0.47846997,0.5238127
0.47999895,0.5209186
0.48224008,0.51782304
0.43973923,0.56910753
0.48930407,0.5103261
0.49863607,0.5030261
0.4477831,0.5583702
0.4440339,0.5625616
0.44641262,0.5610281
0.47643182,0.5251339
0.47862202,0.522697
0.43682146,0.57184345
0.46837285,0.5341276
0.46662924,0.53640455
0.43621677,0.5708715
0.49994773,0.50039536
0.48880726,0.5115478
0.47540447,0.52558225
0.4835338,0.5172747
0.48463908,0.5164683
0.44800824,0.55828077
0.4706332,0.53193194
0.4890739,0.51080155
0.47548154,0.5252937
0.506949,0.4927423
0.4819453,0.5188941
0.45485646,0.5485108
0.4762305,0.52374345
0.4920341,0.50803524
0.4956009,0.5044453
0.48608056,0.51400214
0.48454645,0.5161844
0.4802087,0.52083695
0.4532001,0.5524867
0.48782548,0.51328224
0.48134977,0.51874834
0.31919274,0.78284806
0.48635986,0.5144078
0.49258807,0.50695604
0.48067096,0.52117985
0.48724073,0.5134939
0.48905867,0.51210606
0.45514643,0.5490491
0.48919743,0.511811
0.42595884,0.5860241
0.48154286,0.51850104
0.47659877,0.5229229
0.4532158,0.5516717
0.4934096,0.50564164
0.49079517,0.51034415
0.45712563,0.546545
0.43516418,0.5737716
0.5024968,0.49745035
0.4792096,0.5240948
0.4849645,0.51866484
0.49417505,0.505157
0.45407343,0.5504073
0.48161998,0.52051204
0.47278768,0.52917266
0.45076928,0.5540872
0.44534928,0.56218404
0.4859626,0.5142521
0.4713132,0.52986324
0.44951743,0.5562712
0.48219186,0.5189802
0.45868987,0.5461836
0.4849836,0.5154861
0.4699484,0.5296942
0.49969685,0.49996772
0.43459007,0.5756729
0.4382074,0.57092524
0.43945718,0.56730133
0.46988788,0.53300154
0.4727631,0.52946687
0.4502294,0.55624104
0.47693995,0.5243124
0.48124802,0.52149045
0.4791557,0.5205713
0.47841978,0.52169186
0.48720664,0.5125003
0.4446265,0.5638514
0.4362146,0.57434607
0.5005211,0.4992697
0.4601066,0.545602
0.4876636,0.5127932
0.4588422,0.54410315
0.47225374,0.5283254
0.46360493,0.5391052
0.45715353,0.5449748
0.48334977,0.51591027
0.44202435,0.56448656
0.85906124,0.2914723
0.48361287,0.51683027
0.452874,0.5511588
0.4536641,0.55161995
0.49385604,0.5071055
0.45686024,0.5467243
0.4769292,0.52596545
0.44939446,0.5577827
0.32434863,0.7722729
0.47514188,0.5268673
0.43453562,0.56050617
0.47725216,0.5234184
0.4214127,0.592111
0.47410572,0.52711207
0.45393392,0.55135846
0.4527848,0.550803
0.4788215,0.5233436
0.4854507,0.5140373
0.48965693,0.5114038
0.4898123,0.51073384
0.45519856,0.54930425
0.5043221,0.49566254
0.48470873,0.51558185
0.47448984,0.5258334
0.49237323,0.50648546
0.49225035,0.50812596
0.4907237,0.51057875
0.4436949,0.5638331
0.4972342,0.5023015
0.44768086,0.5588728
0.43961525,0.56804276
0.46228236,0.53993696
0.4527379,0.55456716
0.45723358,0.547849
0.48278397,0.5186025
0.49254864,0.5086431
0.4913409,0.50867563
0.450389,0.55444366
0.47796023,0.52422816
0.48207825,0.5212385
0.47989842,0.5217329
0.48290342,0.5186643
0.4883751,0.51248515
0.48911437,0.51160485
0.4790265,0.52062976
0.4738142,0.52859217
0.47514948,0.5257979
0.43681017,0.57262236
0.49012747,0.5107544
0.44394195,0.5629676
0.4739419,0.52758056
0.49146754,0.5085045
0.48154378,0.5198191
0.48394707,0.51768804
0.4692495,0.53355825
0.45230845,0.55248076
0.47386917,0.5275991
0.48238954,0.5179942
0.47292817,0.5293003
0.4780259,0.52505255
0.4915196,0.50742465
0.48779812,0.511425
0.49016246,0.508119
0.49089226,0.51164144
0.47414592,0.52667135
0.48849276,0.51097006
0.4575822,0.546588
0.46776128,0.5337239
0.48980245,0.5104283
0.48748842,0.51193315
0.4538797,0.55228096
0.43857276,0.5697717
0.46294367,0.54129785
0.48819673,0.5130664
0.49178737,0.5074432
0.47353396,0.52748275
0.4499786,0.55406225
0.4517283,0.55231434
0.45186976,0.55443853
0.4972021,0.50281423
0.44733712,0.5606336
0.4650578,0.5373333
0.4875042,0.5125404
0.47377148,0.5279803
0.45507932,0.55014473
0.49692467,0.5024977
0.45649272,0.5466678
0.4513395,0.5540399
0.48072016,0.5204028
0.47371194,0.52627164
0.486277,0.51336426
0.47868335,0.52228534
0.48716715,0.5142437
0.46429992,0.5385245
0.45466998,0.5495832
0.48801818,0.51287144
0.46564248,0.53590804
0.47889438,0.5218666
0.48854285,0.511939
0.46468624,0.5397845
0.4769651,0.5255029
0.48064175,0.52320206
0.4726891,0.5288381
0.49024218,0.50919294
0.48958993,0.50986254
0.49527356,0.50381666
0.4614173,0.5427219
0.48868972,0.5118815
0.47936907,0.5219076
0.4707878,0.5299465
0.46865717,0.53375703
0.4785861,0.5227321
0.46993405,0.5341948
0.48168063,0.51967347
0.44694054,0.5604182
0.4755478,0.52625763
0.46923408,0.53325677
0.47164297,0.5290743
0.4606393,0.5416667
0.4682118,0.5337785
0.47639346,0.5240876
0.48354444,0.51639116
0.47966945,0.51714563
0.48610932,0.5139654
0.4829713,0.51739895
0.45946914,0.5444072
0.47982058,0.52121365
0.46226394,0.5405092
0.49014357,0.51038694
0.4409518,0.5678827
0.43204382,0.5768936
0.48517728,0.5162897
0.42318422,0.5899815
0.4447617,0.56177455
0.47618812,0.5245924
0.44390205,0.5614005
0.45965546,0.5454573
0.4594072,0.5449334
0.43183935,0.5789722
0.4786778,0.523164
0.47886378,0.52342707
0.48161265,0.5173996
0.4847649,0.51496917
0.49367827,0.50843394
0.5004245,0.49958098
0.48583925,0.51402557
0.46066585,0.54196936
0.4712464,0.5289909
0.44181308,0.5660689
0.46567127,0.53823626
0.44721067,0.55649847
0.45676538,0.5470573
0.47132388,0.531189
0.48625758,0.51397216
0.43003276,0.58124954
0.4748674,0.526707
0.4853688,0.51610947
0.47671607,0.523382
0.47340265,0.5285212
0.49360394,0.5057006
0.47935918,0.5203846
0.48245487,0.5182983
0.4818626,0.51989657
0.47304806,0.5282018
0.47090825,0.5320507
0.47380072,0.5287849
0.45542404,0.5484567
0.48237357,0.5198423
0.4902541,0.51076823
0.46639922,0.5362138
0.48938894,0.5120536
0.4662221,0.5369136
0.4813481,0.52007455
0.47351113,0.5291378
0.49702606,0.5030823
0.48826295,0.5121495
0.4911509,0.5088188
0.47801182,0.5252085
0.4603583,0.5427409
0.47785464,0.5234663
0.48132622,0.51878124
0.4887424,0.5114979
0.47621486,0.5281677
0.48375303,0.5149262
0.48282766,0.51773417
0.47878838,0.52147603
0.489446,0.51015085
0.48603123,0.5156075
0.4894603,0.5101718
0.49729976,0.50223017
0.46676075,0.5355191
0.4374541,0.5705481
0.4866747,0.5135053
0.48765296,0.5142553
0.48623115,0.51478255
0.4341493,0.57486176
0.4821282,0.5191005
0.47509316,0.52524
0.4849008,0.5151032
0.48608828,0.5139273
0.4744019,0.52663946
0.49046424,0.5092358
0.51071024,0.4895317
0.47750944,0.52725965
0.48299843,0.51686084
0.50029963,0.4987727
0.48318404,0.5169885
0.49041903,0.51132965
0.44719407,0.55884546
0.49612367,0.50291526
0.48586047,0.51368153
0.4818938,0.5199425
0.48141453,0.51981753
0.43764788,0.57176447
0.47955292,0.51985776
0.48638552,0.5136931
0.4680329,0.5327002
0.49527144,0.5042363
0.4886994,0.5115223
0.48786342,0.5111848
0.48594958,0.5136049
0.3672629,0.67794764
0.47943565,0.52137023
0.425018,0.5866909
0.45632723,0.54812515
0.4517092,0.5532745
0.45733106,0.5457764
0.44713444,0.56046957
0.4571498,0.54665035
0.47277978,0.53003347
0.46677056,0.5351594
0.4520237,0.5525766
0.46359807,0.5389072
0.4561836,0.54914963
0.45255408,0.5523738
0.4686669,0.5347792
0.4753667,0.5262762
0.48909318,0.5105227
0.45534793,0.550106
0.43699226,0.57012534
0.48842663,0.51098734
0.456969,0.5471797
0.48227984,0.51856285
0.47864872,0.5221536
0.4630757,0.5400741
0.47241306,0.53070605
0.47980067,0.52113324
0.46096128,0.5435726
0.44637385,0.5598181
0.4474379,0.55854356
0.48261434,0.5168273
0.4876247,0.51190215
0.45809454,0.5455391
0.48439547,0.5178711
0.460009,0.5426084
0.48469833,0.5174754
0.43279925,0.57764447
0.47901028,0.5197136
0.48403272,0.5165163
0.48068306,0.51886195
0.47088906,0.5304385
0.5160874,0.4844237
0.48854133,0.5123116
0.47552413,0.5276733
0.49042702,0.509337
0.48293343,0.51770484
0.49064302,0.5113058
0.47360605,0.5261821
0.48932984,0.5113766
0.46227187,0.5422882
0.4810685,0.5206007
0.4816685,0.5179939
0.45291984,0.5515725
0.48434544,0.5144717
0.46265462,0.5407607
0.47474542,0.5280308
0.48136267,0.52034134
0.45326716,0.5516844
0.44622397,0.55969197
0.42543674,0.5880702
0.45364934,0.55287355
0.4549152,0.5504482
0.4739304,0.5270913
0.48726708,0.5133641
0.47183672,0.5319593
0.48450089,0.515511
0.46589494,0.5367804
0.4671264,0.5349129
0.874301,0.2861932
0.45279977,0.55225396
0.48084566,0.52042276
0.4904551,0.5108592
0.4835965,0.51674986
0.44298214,0.56460655
0.4589946,0.54570806
0.4777669,0.52221125
0.4727682,0.52832854
0.48752603,0.5131507
0.45841575,0.54457796
0.4389249,0.5700459
0.5075766,0.49355164
0.4854679,0.5163261
0.4763015,0.5256096
0.49687773,0.50294167
0.48449928,0.5152608
0.4920822,0.50841707
0.47947294,0.5216472
0.4580509,0.5470841
0.4743273,0.528068
0.451221,0.5569844
0.47762263,0.52395594
0.49516255,0.50575346
0.47766614,0.52435106
0.45294356,0.5520276
0.46450862,0.5379603
0.45350197,0.5530015
0.45747054,0.5471977
0.485504,0.514849
0.46008852,0.5432478
0.48438635,0.5176433
0.4898235,0.5109268
0.48525608,0.5150976
0.44815543,0.5598177
0.46848252,0.53646815
0.44343597,0.56549233
0.4922445,0.5071908
0.4807194,0.51961535
0.4981702,0.50363547
0.42981014,0.58064145
0.49380425,0.5071003
0.47534958,0.525178
0.4989145,0.50451815
0.47686544,0.523437
0.49121153,0.50853837
0.4557514,0.54963225
0.47332296,0.5284596
0.44138405,0.56577075
0.47745746,0.5242548
0.43837908,0.5705401
0.47276214,0.5292268
0.481934,0.5190375
