beta,alpha
0.33035192,0.7575009
0.48957026,0.5097584
0.44032487,0.56718856
0.46872538,0.5330303
0.52432954,0.47545192
0.488961,0.5099751
0.5718707,0.437914
0.5668361,0.44042817
0.46783176,0.53337383
0.49962038,0.49852806
0.51174784,0.4825936
0.45179138,0.5518097
0.51669824,0.48368
0.4160792,0.6007083
0.4203927,0.59516156
0.36211416,0.6907902
0.56895417,0.4398103
0.44071856,0.565727
0.6417908,0.38888934
0.54213035,0.4597673
0.47591886,0.523354
0.46798274,0.532863
0.48520055,0.51428425
0.4822979,0.51628315
0.4794646,0.5211905
0.5333608,0.46868512
0.4932239,0.50772357
0.5397346,0.463065
0.3408929,0.7329342
0.42402324,0.5887087
0.43172756,0.5800499
0.5107134,0.48901492
0.4636924,0.5376368
0.48717335,0.512168
0.49493873,0.50552464
0.51805294,0.48269314
0.5794056,0.43223888
0.5144649,0.48527753
0.37818536,0.6636858
0.46417752,0.5371302
0.46404052,0.53786504
0.474504,0.52711385
0.6038195,0.41571152
0.40399733,0.62097764
0.4599473,0.54335785
0.36304608,0.6876361
0.55063814,0.45422843
0.47030127,0.53101087
0.56614196,0.44128594
0.51827955,0.48030573
0.52199465,0.4792613
0.25161502,0.9922237
0.52873343,0.47249946
0.3803114,0.6583768
0.46714094,0.5353821
0.5271438,0.4747167
0.52987236,0.47215334
0.49727044,0.5027851
0.5294642,0.47069448
0.6129332,0.4088306
0.46718937,0.53377306
0.48612988,0.51525885
0.6133804,0.4078017
0.56454724,0.44410035
0.46673745,0.5368865
0.50954574,0.4900621
0.4392646,0.5697373
0.52533054,0.4725308
0.5729308,0.4370581
0.5889023,0.42507258
0.5177102,0.48194426
0.46715063,0.5349845
0.46786025,0.5338809
0.50053316,0.50032866
0.52477,0.4764168
0.46845967,0.53293735
0.39901903,0.6251577
0.4306969,0.58089507
0.590479,0.42212072
0.50496274,0.49454424
0.4633032,0.53852016
0.52247846,0.47850284
0.49607182,0.5033379
0.46877575,0.53400135
0.66899854,0.37396353
0.46906367,0.5318955
0.57194066,0.4376802
0.42221203,0.59264207
0.43395415,0.57553977
0.4830264,0.5175995
0.4055958,0.61418265
0.3565247,0.70259506
0.5167146,0.4824136
0.43925008,0.56962323
0.42321596,0.59105444
0.45399728,0.55069786
0.42745754,0.58401614
0.5532767,0.45079768
0.56409466,0.4438335
0.5915936,0.42299202
0.4170034,0.60092944
0.43953124,0.5533002
0.56105757,0.44555116
0.4281616,0.581982
0.5918643,0.42298102
0.5447496,0.4585224
0.5581957,0.44617873
0.46316555,0.5381736
0.49172485,0.50864255
0.5363419,0.46587154
0.49121183,0.5087964
0.5190174,0.4819481
0.5749267,0.43573433
0.58286965,0.42846543
0.5114974,0.488702
0.49577096,0.5040529
0.4701703,0.5301974
0.508052,0.4909745
0.44462425,0.5604306
0.49695522,0.50401235
0.46108168,0.54085565
0.52820104,0.4726841
0.33066425,0.7551654
0.5817596,0.42922306
0.480481,0.5201906
0.5394287,0.4629513
0.51480293,0.4855101
0.49004605,0.5103012
0.57583725,0.43448317
0.4667271,0.5368243
0.42459664,0.58963317
0.52667695,0.47387183
0.52102804,0.48021582
0.53400874,0.46712497
0.5198067,0.4804206
0.4371263,0.5699187
0.38891533,0.6400495
0.374952,0.66873705
0.4872668,0.51445514
0.49347928,0.50742686
0.4864142,0.51213014
0.4442576,0.5615885
0.5680213,0.43896672
0.61080676,0.40827733
0.51547426,0.48453286
0.6058888,0.41240448
0.5814897,0.43038404
0.45817497,0.54480493
0.458491,0.5450402
0.58420634,0.42828918
0.51879114,0.48153922
0.59418553,0.42050606
0.522875,0.47924966
0.4582216,0.54438335
0.5371185,0.46513864
0.4995144,0.50047046
0.4952362,0.50163686
0.52844894,0.47333625
0.39101687,0.63943034
0.44340244,0.56545174
0.540886,0.46221626
0.53221416,0.46903768
0.5460495,0.45784298
0.5912337,0.42358753
0.4505154,0.5543034
0.57936925,0.43161672
0.4614092,0.54095876
0.44744518,0.558343
0.48967066,0.5107203
0.43246132,0.58016473
0.4986653,0.49868056
0.5135086,0.48766395
0.5292735,0.47210202
0.5811784,0.42933142
0.48109195,0.5192405
0.44785303,0.5552293
0.48912382,0.5097221
0.57277936,0.43649325
0.51689726,0.4842941
0.54347634,0.45911714
0.5286737,0.47323874
0.49415237,0.504704
0.50576603,0.4926915
0.50199044,0.4971263
0.46555778,0.5347916
0.60086334,0.41714182
0.4885618,0.5103991
0.45217723,0.5513488
0.47025385,0.5308687
0.6072317,0.41151837
0.56825686,0.4408918
0.56872183,0.44161695
0.47393352,0.5282932
0.5459436,0.45608777
0.46773717,0.5340879
0.42705205,0.5859985
0.51514447,0.48511505
0.488556,0.50878376
0.54035985,0.46166113
0.44664162,0.5583656
0.49465683,0.5046464
0.5355189,0.46509838
0.411546,0.60794324
0.5125394,0.48734954
0.47658888,0.5237211
0.5409125,0.46232665
0.3931129,0.6373555
0.51718813,0.4834679
0.29619542,0.8455583
0.5766254,0.43420106
0.53279823,0.46882898
0.4422576,0.56250453
0.51391023,0.4848297
0.5146683,0.48581997
0.579565,0.43075484
0.37743977,0.65884143
0.4185874,0.5968712
0.4399989,0.56663775
0.4642458,0.53860974
0.5174968,0.4830565
0.50002944,0.4995529
0.5469712,0.4555436
0.45830408,0.54399323
0.60254884,0.4160032
0.46538642,0.53827626
0.45992312,0.54284286
0.37973058,0.65840286
0.51257306,0.4877759
0.48513678,0.51351726
0.5416084,0.4640966
0.5004305,0.49966794
0.5217469,0.47833133
0.45278844,0.55005556
0.4765662,0.5241686
0.36589926,0.6825205
0.51320964,0.48686588
0.53356427,0.47036487
0.54789966,0.45567998
0.5811161,0.43009794
0.36958957,0.67526436
0.4545637,0.5485128
0.50187176,0.49732038
0.54199845,0.46238375
0.5892696,0.4236805
0.5931532,0.42250612
0.32385644,0.7717272
0.51031715,0.48767087
0.48716578,0.5144717
0.33897874,0.7366925
0.5206701,0.47964808
0.48997456,0.51220167
0.53074706,0.4684993
0.45529878,0.5495051
0.62061036,0.4019081
0.63719577,0.39271685
0.45952368,0.5431673
0.53268385,0.4697058
0.5368268,0.46497846
0.47534287,0.52577907
0.5341718,0.46537966
0.45031947,0.55402327
0.31750315,0.7875228
0.5283275,0.47274262
0.581084,0.43119174
0.43275052,0.5774264
0.56003594,0.44704115
0.51212394,0.48708016
0.5368125,0.46579647
0.43600032,0.572089
0.5372956,0.464816
0.61972463,0.40298113
0.46903253,0.5318172
0.50491565,0.49589553
0.5316787,0.46832594
0.40599266,0.61436987
0.52101463,0.47987244
0.5812068,0.42940897
0.5323375,0.4748925
0.47724023,0.52143127
0.58030176,0.43149066
0.4951723,0.502134
0.4881043,0.51323986
0.47659823,0.5250396
0.5076455,0.49151242
0.4339755,0.5761651
0.5422201,0.46000874
0.39976856,0.62583673
0.5783438,0.4343033
0.537609,0.4651166
0.46388027,0.5383833
0.48981827,0.5089404
0.46569207,0.5090248
0.50775146,0.49246708
0.46648115,0.533832
0.4045277,0.6181296
0.6135006,0.40714508
0.56312263,0.44287774
0.5428176,0.46048525
0.40672544,0.6133322
0.5751641,0.43552983
0.42253765,0.5923088
0.5733654,0.4362719
0.5691866,0.44008768
0.43233204,0.57798445
0.5398257,0.4638663
0.55939007,0.44553918
0.45261416,0.5521589
0.47252774,0.5280571
0.5091885,0.4916586
0.46486196,0.53721875
0.4630908,0.5399466
0.3862219,0.6448216
0.5659065,0.43330115
0.5495309,0.45275715
0.5534727,0.4519413
0.46377078,0.5383161
0.40620607,0.6139316
0.5318763,0.46942782
0.4774568,0.5231648
0.48537758,0.51744866
0.49738234,0.50141233
0.6600374,0.3782477
0.58591837,0.426636
0.42964205,0.5811559
0.4829087,0.51888925
0.4484539,0.5564583
0.47920015,0.52128476
0.45082816,0.553367
0.4947942,0.50405294
0.41852334,0.5953344
0.43967798,0.5688018
0.3999349,0.6210789
0.5197419,0.48101914
0.41447976,0.60357296
0.5802623,0.43161443
0.51574016,0.48261973
0.60329884,0.41433918
0.60416335,0.4326962
0.45721385,0.5453572
0.57792574,0.43062335
0.44740832,0.55815846
0.5055628,0.49464023
0.5256372,0.47630945
0.58390933,0.42893168
0.5492211,0.45388567
0.54455936,0.45925316
0.41301763,0.60688514
0.494737,0.5045035
0.36697716,0.6811744
0.48878902,0.51164746
0.47933814,0.52033615
0.45691165,0.54429305
0.47574928,0.52480775
0.520777,0.47893152
0.50959784,0.48933855
0.49399105,0.5060502
0.34264553,0.7272639
0.5926409,0.4223074
0.57098734,0.43823576
0.47831544,0.524133
0.5516466,0.45228344
0.6494473,0.3853378
0.4320151,0.57981855
0.57674706,0.43227956
0.35782066,0.6999087
0.6318158,0.39555347
0.44588023,0.5589174
0.45950878,0.5436986
0.42101166,0.5911114
0.51420283,0.48560938
0.5926203,0.4224541
0.35616717,0.7020545
0.47051916,0.5308317
0.4691686,0.5345508
0.52322257,0.47832346
0.53619885,0.4666409
0.5315419,0.47128722
0.46050298,0.5425372
0.5695839,0.4392806
0.30731535,0.8150925
0.48013645,0.5205279
0.5632965,0.4431951
0.47365624,0.52633435
0.52442324,0.47613007
0.5335869,0.46578166
0.46972972,0.53139514
0.55188525,0.45377925
0.45163053,0.552753
0.48817897,0.51120013
0.4685725,0.5334516
0.50693357,0.49313837
0.44956505,0.5496485
0.3263574,0.76404804
0.5332095,0.468385
0.43952543,0.5665049
0.55840224,0.44749635
0.5809079,0.43042573
0.4590567,0.5453253
0.56135464,0.4467077
0.50731605,0.4926448
0.43145314,0.5794492
0.6036057,0.43328175
0.46810254,0.53204846
0.550493,0.45537618
0.49147573,0.5080041
0.5544596,0.4514091
0.55650043,0.44947097
0.48407325,0.5160758
0.5047663,0.4957093
0.6205477,0.40327424
0.49928334,0.5015803
0.4148942,0.572136
0.5475367,0.4565972
0.5972409,0.4188629
0.39243436,0.63635886
0.5431651,0.4593482
0.52141047,0.48019493
0.43071425,0.5803182
0.47904104,0.52146053
0.47711766,0.5246592
0.6055149,0.4130316
0.47182727,0.5307064
0.4886351,0.5114696
0.54475784,0.458967
0.57097316,0.43789944
0.4964961,0.5037628
0.49313414,0.50539875
0.55700505,0.44916478
0.6177509,0.4041624
0.45786443,0.5404889
0.55253965,0.4534042
0.26920086,0.93624485
0.5209544,0.4744563
0.5015818,0.497073
0.4941302,0.5038566
0.3675843,0.6788303
0.574361,0.43568388
0.41642475,0.59850127
0.48784602,0.51180065
0.5619555,0.4442843
0.46817914,0.4936873
0.4908627,0.50844485
0.5724866,0.43806812
0.51426035,0.48593315
0.41488326,0.6031365
0.37437335,0.6654734
0.43131235,0.57931435
0.5460048,0.45777524
0.46010628,0.5418008
0.42067885,0.5923683
0.48351273,0.5178865
0.47793898,0.52325433
0.5487023,0.45470497
0.56550217,0.44221088
0.5476378,0.4523561
0.49132472,0.5097339
0.5040595,0.4945301
0.48242658,0.51487
0.59396654,0.41999912
0.556854,0.44869345
0.4508129,0.5530981
0.4220366,0.59165704
0.34945524,0.7155818
0.42476106,0.58724827
0.53112155,0.4683414
0.47230303,0.52847445
0.5759918,0.434855
0.70809907,0.3525638
0.6235555,0.40146953
0.481326,0.51897305
0.49572557,0.5035565
0.5633076,0.4434537
0.40998957,0.60909295
0.471749,0.5292264
0.4350004,0.5741906
0.4857716,0.51472336
0.45168337,0.5522159
0.4937408,0.5067746
0.5920966,0.42117867
0.5448571,0.45926133
0.44272578,0.56330603
0.31080526,0.80232304
0.5254006,0.47407746
0.52569413,0.47388554
0.4840852,0.51381165
0.50424385,0.49570534
0.4872749,0.51309294
0.46807274,0.53179765
0.48382834,0.5154696
0.559683,0.44676754
0.47774675,0.5238131
0.4957029,0.5020614
0.58533543,0.42941278
0.3236756,0.77603793
0.6200226,0.40378806
0.40666124,0.6133485
0.56198025,0.44528285
0.46775085,0.53245145
0.2813051,0.8867347
0.56600237,0.44096926
0.4750545,0.52549267
0.52024025,0.47933623
0.47833997,0.5237998
0.56457967,0.44237137
0.56185,0.44482538
0.41306937,0.6053297
0.44760275,0.5588878
0.4817958,0.51818174
0.591659,0.42328256
0.36492395,0.6835078
0.48454827,0.51476526
0.41407844,0.60446846
0.4771758,0.52286935
0.36873737,0.6760738
0.5995678,0.4170982
0.48863786,0.5119669
0.5082221,0.4920252
0.49888396,0.5007637
0.4835457,0.5167571
0.4760741,0.5251446
0.49292016,0.50629944
0.51652,0.48207268
0.48892224,0.51163244
0.38752824,0.64562315
0.56798416,0.4395586
0.5830255,0.42927763
0.5525119,0.4523543
0.4714754,0.5302064
0.5041172,0.49611276
0.5175256,0.48335493
0.527657,0.47331333
0.36003304,0.6934058
0.56062555,0.44578552
0.46489173,0.53950685
0.3720206,0.667841
0.4976578,0.4569591
0.43164515,0.57986856
0.4643197,0.5396649
0.49339333,0.5066559
0.48548523,0.51622313
0.42988127,0.58183587
0.476656,0.5231782
0.44680735,0.56029904
0.51492065,0.48555842
0.46337178,0.5383481
0.48155656,0.51793784
0.527234,0.4731255
0.51420045,0.4868489
0.4630738,0.5363624
0.57818985,0.43207845
0.48073214,0.5196106
0.5015241,0.50073886
0.51156163,0.4878215
0.5230633,0.47835246
0.39376572,0.6323739
0.5739717,0.4371411
0.43750322,0.568932
0.49444425,0.5051156
0.48099902,0.5197338
0.5688864,0.44123673
0.46814907,0.5323032
0.373676,0.6697286
0.27012965,0.9231754
0.49098536,0.5099366
0.47405633,0.52428496
0.6072743,0.412182
0.54649407,0.4586831
0.5037517,0.49584553
0.5919758,0.423309
0.38956317,0.64131236
0.58757603,0.42618898
0.5980762,0.41747457
0.5338509,0.46962908
0.46218178,0.54121643
0.5529977,0.4511116
0.53723586,0.46576914
0.44911298,0.5564744
0.4588602,0.5443009
0.6681964,0.37484625
0.5337028,0.46730185
0.47838452,0.51977247
0.48686537,0.5146552
0.5165145,0.48350546
0.35482758,0.6972358
0.53069097,0.47129774
0.47061118,0.5312157
0.4847829,0.51490885
0.49790698,0.5009545
0.47277495,0.52740073
0.39426145,0.6354258
0.54011357,0.46209562
0.54453236,0.45961794
0.47844586,0.5219076
0.52700996,0.47394133
0.5235966,0.4749716
0.47070095,0.5290276
0.61084574,0.40906566
0.428596,0.5842684
0.45899713,0.54243916
0.5106129,0.4883367
0.5643112,0.44303632
0.4742657,0.52713954
0.5240908,0.4777218
0.47664496,0.5228052
0.4722863,0.52810466
0.46885076,0.533418
0.4156571,0.60309446
0.34798768,0.7197717
0.4728115,0.5283271
0.56518805,0.4423835
0.5608817,0.44284123
0.48497847,0.5135151
0.56627095,0.44096166
0.46799755,0.5347216
0.49480775,0.50350475
0.479753,0.5158234
0.4988753,0.49903226
0.5488452,0.4557525
0.43695632,0.57157105
0.5332143,0.46851268
0.5167937,0.48291072
0.4306932,0.58235115
0.46467307,0.53746545
0.53931,0.4625947
0.55123687,0.45281053
0.55628186,0.4489914
0.45718923,0.5457135
0.42576942,0.58773625
0.45795855,0.5465773
0.54724216,0.45717114
0.5354022,0.46702236
0.5501746,0.45617583
0.56855536,0.44029486
0.47836572,0.51872045
0.44589147,0.5606186
0.44768983,0.5592852
0.42156276,0.5912216
0.45779234,0.5463708
0.53200305,0.46817186
0.47668886,0.52419275
0.47447512,0.526763
0.5921246,0.42383495
0.51764804,0.482329
0.4987422,0.50016487
0.47670376,0.52440363
0.5335535,0.4672668
0.4244078,0.58904266
0.5705631,0.43946898
0.458619,0.54448223
0.57503164,0.4360522
0.4395735,0.5677826
0.49992692,0.49991202
0.5492079,0.45388678
0.39937907,0.62558955
0.45872974,0.5443349
0.60797507,0.4113729
0.5263447,0.4732301
0.5591686,0.44725335
0.63822633,0.392075
0.5331538,0.46823108
0.46459413,0.538238
0.4732413,0.5274164
0.5134509,0.48375115
0.4979994,0.50108445
0.5107182,0.4881051
0.5025479,0.4960808
0.57540804,0.4353635
0.519992,0.4804995
0.5802434,0.43040314
0.5945309,0.42104402
0.49553615,0.5036485
0.39617133,0.62311727
0.51920825,0.48045042
0.52735794,0.47415507
0.5874648,0.42615473
0.51590264,0.48399854
0.4900118,0.510652
0.47153726,0.52883434
0.54633206,0.45690653
0.40675032,0.61525875
0.43360525,0.57685846
0.50635237,0.49296072
0.5707471,0.43897882
0.51378447,0.48516443
0.5130891,0.48594067
0.5422578,0.46042436
0.46106973,0.5408384
0.47935092,0.52100134
0.4554477,0.5480637
0.44610566,0.5602851
0.44705054,0.55914843
0.5740609,0.43556947
0.45957956,0.5415692
0.5239435,0.47469825
0.5951884,0.42116395
0.54706985,0.45361054
0.5381619,0.46595654
0.5074502,0.49235573
0.55400807,0.44897386
0.6822714,0.36617303
0.36737967,0.68003714
0.55173105,0.45288163
0.5272203,0.4743509
0.40104884,0.62277526
0.44808045,0.56096303
0.5558391,0.44900963
0.6208577,0.4027109
0.52974415,0.47101453
0.44622236,0.56115496
0.5394097,0.46277615
0.5555516,0.45108265
0.5683601,0.43400556
0.4256175,0.5857312
0.5066599,0.49156195
0.55975205,0.4427291
0.5303676,0.47164047
0.3203007,0.7798947
0.5025089,0.496036
0.4813138,0.5206304
0.52201223,0.4777805
0.53901505,0.46296778
0.43193343,0.57926834
0.5139756,0.4851435
0.4848375,0.5152009
0.5070745,0.491476
0.5242558,0.47600952
0.3770537,0.6606528
0.5209517,0.47770014
0.56484884,0.4413486
0.53792113,0.46423766
0.31812283,0.78461605
0.5371711,0.4653465
0.42366195,0.58805853
0.5256562,0.47307613
0.53051066,0.47107542
0.48687372,0.5134445
0.49235648,0.5072004
0.41856554,0.59786326
0.52654624,0.47474903
0.5257406,0.4740809
0.5486672,0.45381212
0.44961292,0.5545082
0.46411082,0.5377391
0.56296664,0.44612682
0.54088426,0.4612711
0.26859558,0.93873495
0.51332104,0.4869125
0.49256057,0.5061797
0.55952066,0.44585237
0.56587946,0.44213068
0.5681341,0.4414719
0.44217584,0.560194
0.42875287,0.58386177
0.3892404,0.6419901
0.5257115,0.47519782
0.5675343,0.44109792
0.5189302,0.4799259
0.5172832,0.48206735
0.53210956,0.4697532
0.49552655,0.5031791
0.53960234,0.4610073
0.5600558,0.4457274
0.5790174,0.4323797
0.48256412,0.5181441
0.5472922,0.4573814
0.5331319,0.46749368
0.49461555,0.5054581
0.5022293,0.49883786
0.3884865,0.6428618
0.48725873,0.51221716
0.46505594,0.53617173
0.46072876,0.5414532
0.5492861,0.45550314
0.5052358,0.49579892
0.4527612,0.5514684
0.5764502,0.43391165
0.54814506,0.4551511
0.5156969,0.4838802
0.5540325,0.4496863
0.6040524,0.4129552
0.55710673,0.44717905
0.51694494,0.48321232
0.60441464,0.41367608
0.53973657,0.46375412
0.41207325,0.60666573
0.33692205,0.7418137
0.48451594,0.51537395
0.471207,0.5290697
0.5186949,0.4810728
0.5161614,0.4842914
0.44431138,0.5629172
0.49545348,0.504732
0.5700602,0.43900025
0.4923965,0.50699973
0.42182517,0.5925574
0.42557517,0.58740675
0.46664047,0.53713
0.52128816,0.47947928
0.33479938,0.74358016
0.4351688,0.57489854
0.4494875,0.5555051
0.4229818,0.5881335
0.5041281,0.49487352
0.32826805,0.7627534
0.5564504,0.44877145
0.53873795,0.46341196
0.51209414,0.4884373
0.37500426,0.6664659
0.50005203,0.49998167
0.41361305,0.6046265
0.51980716,0.47627226
0.5318642,0.46986753
0.56091416,0.44404244
0.49401167,0.5038058
0.5812725,0.43175623
0.43175104,0.5782484
0.56321996,0.4436729
0.40905136,0.6103558
0.5080808,0.4918795
0.46450374,0.5372569
0.49352983,0.5053221
0.45803842,0.54542685
0.3524486,0.7059023
0.5558325,0.44870195
0.5565587,0.44944063
0.4694289,0.53046525
0.40060306,0.62457526
0.50671595,0.49311683
0.4976553,0.5018426
0.46347526,0.5399293
0.5051573,0.49465454
0.5664759,0.43992603
0.4647157,0.5372673
0.47872818,0.522241
0.40491948,0.61742586
0.5336227,0.46879664
0.48181298,0.5187183
0.45245805,0.55034626
0.4955811,0.5040878
0.4495964,0.5561956
0.44417462,0.5615758
0.5224903,0.47869757
0.44487885,0.5617605
0.534126,0.46923503
0.5225739,0.47845325
0.47328183,0.527665
0.49865973,0.5005555
0.38928083,0.642823
0.57378125,0.43764836
0.3329698,0.74957037
0.5842245,0.42823076
0.3620624,0.6895972
0.48246604,0.51780367
0.5714833,0.43752185
0.4924614,0.5073533
0.6237183,0.40016288
0.5551594,0.45089233
0.5024381,0.49743164
0.45746616,0.54771054
0.49532184,0.50476
0.5673885,0.44070438
0.50321114,0.4965449
0.57541066,0.43389127
0.6069153,0.41290024
0.5207113,0.4787159
0.45256907,0.549125
0.4342379,0.57660955
0.5543576,0.4508039
0.5549519,0.44991475
0.48385268,0.51574504
0.39932466,0.6298221
0.5835588,0.42926446
0.5359134,0.46663183
0.5566286,0.44830686
0.47759527,0.5215387
0.4831644,0.5173633
0.52680284,0.47227186
0.5141227,0.4864572
0.44046444,0.56933856
0.54849213,0.45532173
0.6258503,0.39969066
0.4654611,0.5370984
0.36994088,0.67493665
0.5719154,0.43636227
0.5307464,0.47068968
0.4525577,0.55182177
0.4978435,0.5010749
0.47127604,0.5297206
0.5976194,0.4184906
0.5421145,0.46005857
0.48088238,0.52269137
0.36535668,0.6846374
0.5660007,0.44245145
0.49903092,0.5003125
0.48903006,0.51041955
0.56243443,0.4438245
0.44279435,0.56350136
0.50942934,0.4902845
0.5594498,0.4398167
0.55021435,0.45555967
0.51307267,0.486619
0.49630725,0.5035986
0.48279372,0.516488
0.5009791,0.49895754
0.48093107,0.5217699
0.50621396,0.49278775
0.5120215,0.48912013
0.49919143,0.5004269
0.51535994,0.4849551
0.5052785,0.49124104
0.58228993,0.42966238
0.50317025,0.49590874
0.46749783,0.5343774
0.38852194,0.64451945
0.45958695,0.543266
0.5625957,0.44323832
0.4296504,0.5827442
0.34046724,0.73127156
0.402813,0.61929905
0.45675686,0.5460603
0.286331,0.87739164
0.44717515,0.5556867
0.5696373,0.4383077
0.49627617,0.5027049
0.47937435,0.5200239
0.5363699,0.48092914
0.4292575,0.5815905
0.3929389,0.63488466
0.43697694,0.56900895
0.4428669,0.5619734
0.5267603,0.47404003
0.5380549,0.46623462
0.6212433,0.4029885
0.5565201,0.44740012
0.55167556,0.45146978
0.50548476,0.49427485
0.5936905,0.42175603
0.5992267,0.4171246
0.46750116,0.53382766
0.5245637,0.47755218
0.5375494,0.4620942
0.5457732,0.45995963
0.4862557,0.51398426
0.5551754,0.45020548
0.5771769,0.43205988
0.9944199,0.25140238
0.6025831,0.4145991
0.5294856,0.47102484
0.6122058,0.40878075
0.5952964,0.4199989
0.5406711,0.4597609
0.5824082,0.42937955
0.61770636,0.4054374
0.4965398,0.50288546
0.58640945,0.42764357
0.53135055,0.47308272
0.34782404,0.7189754
0.5727906,0.43797147
0.5281889,0.4722101
0.5120588,0.4876463
0.55672324,0.45009935
0.63522804,0.3931564
0.4202986,0.59256285
0.5605536,0.445918
0.57254434,0.43741593
0.4529456,0.55105585
0.46806693,0.53334
0.559417,0.44743457
0.54377156,0.46130225
0.42875555,0.58362174
0.4267974,0.5845281
0.54613477,0.45808464
0.39024615,0.64031065
0.49928838,0.49555656
0.3340536,0.74714094
0.56213933,0.44426903
0.48670572,0.51380706
0.45563686,0.5483822
0.52002895,0.48011217
0.32932737,0.75894654
0.5594682,0.4483898
0.4263685,0.5861698
0.4037301,0.617672
0.6010436,0.41555962
0.49428943,0.50497866
0.45515597,0.54848903
0.450093,0.55343074
0.58289385,0.4287295
0.55210555,0.4525444
0.4755503,0.5237222
0.45816717,0.5465215
0.32532552,0.7693947
0.41376302,0.6041937
0.52023065,0.47948945
0.51742136,0.48177043
0.68509096,0.36635515
0.44410104,0.56369084
0.4445368,0.5617797
0.51513827,0.48318824
0.37123388,0.6733164
0.41953084,0.59629077
0.5253891,0.47506282
0.5584964,0.44473445
0.47404665,0.52700067
0.49701098,0.5028035
0.48189288,0.51904476
0.4188577,0.59525573
0.4288917,0.58157474
0.5085654,0.4917829
0.47021765,0.5308398
0.59424037,0.4211061
0.62604517,0.4004728
0.5822725,0.42879122
0.51132613,0.48865572
0.56191033,0.4452291
0.5842659,0.42918223
0.5267771,0.47377542
0.4234784,0.5901959
0.4765705,0.51474285
0.37654522,0.66471577
0.549906,0.4545762
0.55441713,0.4505028
0.4268123,0.58514833
0.5186741,0.48136705
0.54667103,0.45759603
0.5342348,0.46777135
0.53552127,0.4667327
0.54849064,0.45520857
0.5573912,0.4471215
0.4458903,0.5614789
0.45768946,0.5442284
0.50305504,0.4964043
0.53498685,0.46766523
0.6723164,0.37077695
0.5260405,0.47515526
0.5082776,0.49076632
0.45797345,0.5471446
0.54928446,0.45423985
0.46813425,0.53427464
0.5957629,0.41921923
0.40807828,0.6132381
0.4778653,0.52342564
0.43935618,0.5680813
0.39866155,0.6241307
0.43106005,0.5791957
0.44468674,0.5609801
0.5562106,0.4498237
0.38695443,0.646669
0.48189023,0.5183823
0.47545904,0.52643657
0.5005908,0.49811968
0.49665022,0.5011894
0.4481672,0.55574244
0.5092246,0.49019575
0.5000841,0.49848995
0.4638542,0.53884685
0.4716826,0.52994454
0.5480383,0.4557502
0.48373747,0.51700395
0.5262123,0.4749139
0.27020097,0.92882204
0.5919997,0.42327923
0.4507475,0.55485815
0.58360404,0.42907822
0.53565234,0.46787387
0.54413265,0.45870534
0.5425796,0.459545
0.54579765,0.4571524
0.452701,0.5526713
0.53324085,0.46891665
0.5122855,0.4871553
0.5035736,0.49451768
0.5715325,0.4375381
0.5657015,0.44289353
0.4436875,0.5623347
0.49219328,0.5063749
0.47238907,0.5276908
0.49308416,0.50628495
0.3898069,0.6398284
0.539756,0.46237698
0.5240727,0.4776852
0.44344184,0.55455375
0.52325726,0.47804663
0.4998225,0.49881038
0.5224808,0.47817326
0.4573269,0.54581666
0.36198333,0.6921819
0.574327,0.43606696
0.55668676,0.44647306
0.55095094,0.45397508
0.48405835,0.51697505
0.5390886,0.46037048
0.5416244,0.4618672
0.46904626,0.5327481
0.5155982,0.4844968
0.55455726,0.44946423
0.45649096,0.5447547
0.57361174,0.43553016
0.59234035,0.42092073
0.39755893,0.62914914
0.5477504,0.4581537
0.5355156,0.46706173
0.7879561,0.31701943
0.47180644,0.5302077
0.46038154,0.5420488
0.42565635,0.5868058
0.514428,0.48438534
0.41757348,0.59837264
0.59838873,0.41850576
0.429399,0.5820301
0.5010886,0.49809894
0.51614577,0.48501262
0.50700855,0.49237472
0.5243988,0.47513828
0.40651715,0.61407614
0.52972615,0.47142464
0.28727576,0.8714915
0.4343127,0.5773655
0.44369698,0.5668215
0.45284578,0.55277616
0.41792294,0.5993455
0.4404789,0.56689566
0.54898566,0.45447865
0.53618217,0.4657781
0.4140247,0.60572594
0.4899512,0.5077539
0.5543519,0.4528258
0.49585733,0.5027803
0.5525046,0.45176867
0.54651546,0.45636785
0.47913608,0.52211297
0.48507756,0.49454626
0.53863645,0.46348956
0.52085245,0.4785772
0.53161377,0.47029227
0.35546035,0.70074695
0.44792593,0.55932736
0.5431693,0.46020246
0.5297608,0.47131392
0.49646947,0.5023771
0.44847617,0.55603683
0.51471627,0.48476887
0.50820404,0.4909402
0.57191944,0.4364267
0.5084876,0.49169746
0.5645429,0.4400356
0.4968944,0.5031964
0.33773214,0.7425989
0.54953116,0.4532796
0.5285656,0.4725207
0.5030665,0.4960287
0.49011394,0.51018447
0.5374457,0.46498471
0.4535328,0.5472982
0.46407703,0.53812355
0.43286046,0.57806075
0.5488883,0.45530748
0.36963424,0.67574394
0.5169307,0.48360142
0.4804892,0.5185606
0.5057202,0.49465874
0.4899299,0.50925213
0.5488283,0.45425555
0.4552299,0.5491332
0.666509,0.37501228
0.47012168,0.5314505
0.46817046,0.533682
0.5576371,0.44915873
0.45657834,0.5472673
0.5930903,0.42150658
0.46602154,0.5330112
0.45055336,0.55308616
0.57143986,0.43745843
0.5157888,0.4855395
